-2.80000E-5;-1.94525E+0;-2.05996E+0;-2.18304E+0;-2.31675E+0;-2.46974E+0;-2.64235E+0;-2.83765E+0;-3.06031E+0;-3.21545E+0
-2.88000E-5;-2.00077E+0;-2.11889E+0;-2.24528E+0;-2.38275E+0;-2.54000E+0;-2.71736E+0;-2.91787E+0;-3.14634E+0;-3.30541E+0
-2.96000E-5;-2.05633E+0;-2.17774E+0;-2.30751E+0;-2.44873E+0;-2.61020E+0;-2.79227E+0;-2.99796E+0;-3.23213E+0;-3.39506E+0
-3.04000E-5;-2.11200E+0;-2.23647E+0;-2.36971E+0;-2.51464E+0;-2.68032E+0;-2.86704E+0;-3.07784E+0;-3.31763E+0;-3.48446E+0
-3.12000E-5;-2.16759E+0;-2.29519E+0;-2.43187E+0;-2.58051E+0;-2.75036E+0;-2.94167E+0;-3.15753E+0;-3.40289E+0;-3.57355E+0
-3.20000E-5;-2.22304E+0;-2.35387E+0;-2.49398E+0;-2.64630E+0;-2.82030E+0;-3.01614E+0;-3.23697E+0;-3.48789E+0;-3.66239E+0
-3.28000E-5;-2.27848E+0;-2.41253E+0;-2.55604E+0;-2.71203E+0;-2.89012E+0;-3.09044E+0;-3.31620E+0;-3.57264E+0;-3.75099E+0
-3.36000E-5;-2.33390E+0;-2.47115E+0;-2.61806E+0;-2.77769E+0;-2.95982E+0;-3.16459E+0;-3.39522E+0;-3.65718E+0;-3.83940E+0
-3.44000E-5;-2.38930E+0;-2.52974E+0;-2.68002E+0;-2.84325E+0;-3.02939E+0;-3.23856E+0;-3.47403E+0;-3.74151E+0;-3.92756E+0
-3.52000E-5;-2.44468E+0;-2.58828E+0;-2.74191E+0;-2.90871E+0;-3.09881E+0;-3.31232E+0;-3.55262E+0;-3.82562E+0;-4.01555E+0
-3.60000E-5;-2.50001E+0;-2.64678E+0;-2.80375E+0;-2.97406E+0;-3.16809E+0;-3.38589E+0;-3.63101E+0;-3.90956E+0;-4.10330E+0
-3.68000E-5;-2.55530E+0;-2.70522E+0;-2.86547E+0;-3.03929E+0;-3.23720E+0;-3.45928E+0;-3.70922E+0;-3.99329E+0;-4.19086E+0
-3.76000E-5;-2.61056E+0;-2.76360E+0;-2.92711E+0;-3.10440E+0;-3.30615E+0;-3.53250E+0;-3.78725E+0;-4.07685E+0;-4.27820E+0
-3.84000E-5;-2.66576E+0;-2.82191E+0;-2.98865E+0;-3.16936E+0;-3.37491E+0;-3.60553E+0;-3.86511E+0;-4.16020E+0;-4.36530E+0
-3.92000E-5;-2.72091E+0;-2.88013E+0;-3.05008E+0;-3.23417E+0;-3.44352E+0;-3.67839E+0;-3.94279E+0;-4.24337E+0;-4.45218E+0
-4.00000E-5;-2.77601E+0;-2.93827E+0;-3.11138E+0;-3.29881E+0;-3.51197E+0;-3.75110E+0;-4.02033E+0;-4.32631E+0;-4.53880E+0
