1.00000E-5;3.82364E-2;3.82113E-2;3.81473E-2;3.81542E-2;3.82159E-2;3.82762E-2;3.83311E-2;3.84398E-2;3.85701E-2;3.87141E-2;3.88912E-2;3.90927E-2;3.93311E-2;3.95917E-2;3.98951E-2;4.02219E-2;4.05811E-2;4.09556E-2;4.14128E-2;4.18786E-2;4.24398E-2;4.30105E-2;4.36319E-2
0.00000E+0;-1.66453E-4;-1.64927E-4;-1.56905E-4;-1.49294E-4;-1.56239E-4;-1.52172E-4;-1.51394E-4;-1.51756E-4;-1.51722E-4;-1.53753E-4;-1.55906E-4;-1.52382E-4;-1.48172E-4;-1.46094E-4;-1.44000E-4;-1.47844E-4;-1.44689E-4;-1.58067E-4;-1.53728E-4;-1.51712E-4;-1.51961E-4;-1.45853E-4;-1.51329E-4
-1.00000E-5;-3.85830E-2;-3.85512E-2;-3.84752E-2;-3.84639E-2;-3.85410E-2;-3.85916E-2;-3.86501E-2;-3.87565E-2;-3.88842E-2;-3.90279E-2;-3.92127E-2;-3.94076E-2;-3.96332E-2;-3.98895E-2;-4.01849E-2;-4.05222E-2;-4.08776E-2;-4.12820E-2;-4.17300E-2;-4.21874E-2;-4.27492E-2;-4.33058E-2;-4.39586E-2
-2.00000E-5;-7.70162E-2;-7.69508E-2;-7.67986E-2;-7.67837E-2;-7.69347E-2;-7.70362E-2;-7.71457E-2;-7.73642E-2;-7.76216E-2;-7.79016E-2;-7.82801E-2;-7.86687E-2;-7.91276E-2;-7.96265E-2;-8.02308E-2;-8.08897E-2;-8.16022E-2;-8.24080E-2;-8.33025E-2;-8.42231E-2;-8.53417E-2;-8.64648E-2;-8.77705E-2
-3.00000E-5;-1.15443E-1;-1.15341E-1;-1.15120E-1;-1.15095E-1;-1.15314E-1;-1.15474E-1;-1.15641E-1;-1.15970E-1;-1.16357E-1;-1.16761E-1;-1.17332E-1;-1.17916E-1;-1.18592E-1;-1.19353E-1;-1.20255E-1;-1.21249E-1;-1.22312E-1;-1.23509E-1;-1.24848E-1;-1.26237E-1;-1.27914E-1;-1.29601E-1;-1.31542E-1
-4.00000E-5;-1.53855E-1;-1.53728E-1;-1.53426E-1;-1.53414E-1;-1.53694E-1;-1.53907E-1;-1.54133E-1;-1.54559E-1;-1.55088E-1;-1.55635E-1;-1.56380E-1;-1.57142E-1;-1.58053E-1;-1.59077E-1;-1.60279E-1;-1.61578E-1;-1.63020E-1;-1.64573E-1;-1.66353E-1;-1.68228E-1;-1.70463E-1;-1.72715E-1;-1.75290E-1
-5.00000E-5;-1.92271E-1;-1.92098E-1;-1.91723E-1;-1.91718E-1;-1.92063E-1;-1.92323E-1;-1.92617E-1;-1.93136E-1;-1.93800E-1;-1.94482E-1;-1.95408E-1;-1.96355E-1;-1.97500E-1;-1.98777E-1;-2.00276E-1;-2.01886E-1;-2.03702E-1;-2.05621E-1;-2.07827E-1;-2.10178E-1;-2.12995E-1;-2.15806E-1;-2.19001E-1
-6.00000E-5;-2.30679E-1;-2.30466E-1;-2.30011E-1;-2.29994E-1;-2.30439E-1;-2.30744E-1;-2.31086E-1;-2.31717E-1;-2.32484E-1;-2.33364E-1;-2.34443E-1;-2.35566E-1;-2.36947E-1;-2.38475E-1;-2.40250E-1;-2.42174E-1;-2.44345E-1;-2.46650E-1;-2.49271E-1;-2.52095E-1;-2.55450E-1;-2.58871E-1;-2.62640E-1
-7.00000E-5;-2.69000E-1;-2.68777E-1;-2.68245E-1;-2.68245E-1;-2.68743E-1;-2.69108E-1;-2.69509E-1;-2.70253E-1;-2.71139E-1;-2.72122E-1;-2.73360E-1;-2.74742E-1;-2.76314E-1;-2.78103E-1;-2.80154E-1;-2.82398E-1;-2.84952E-1;-2.87592E-1;-2.90659E-1;-2.93992E-1;-2.97824E-1;-3.01835E-1;-3.06282E-1
-8.00000E-5;-3.07309E-1;-3.07071E-1;-3.06450E-1;-3.06460E-1;-3.07028E-1;-3.07436E-1;-3.07882E-1;-3.08734E-1;-3.09745E-1;-3.10889E-1;-3.12276E-1;-3.13847E-1;-3.15582E-1;-3.17678E-1;-3.20022E-1;-3.22564E-1;-3.25469E-1;-3.28518E-1;-3.31989E-1;-3.35760E-1;-3.40208E-1;-3.44736E-1;-3.49858E-1
