-3.84000E-5;-1.40063E+0;-1.39766E+0;-1.39672E+0;-1.39872E+0;-1.40543E+0;-1.41693E+0;-1.43155E+0;-1.44840E+0;-1.46726E+0;-1.48832E+0;-1.51140E+0;-1.53683E+0;-1.56476E+0;-1.59509E+0;-1.85286E+0
-3.96000E-5;-1.44429E+0;-1.44123E+0;-1.44026E+0;-1.44234E+0;-1.44927E+0;-1.46113E+0;-1.47618E+0;-1.49357E+0;-1.51302E+0;-1.53473E+0;-1.55853E+0;-1.58475E+0;-1.61355E+0;-1.64483E+0;-1.90147E+0
-4.08000E-5;-1.48793E+0;-1.48478E+0;-1.48379E+0;-1.48593E+0;-1.49307E+0;-1.50531E+0;-1.52082E+0;-1.53872E+0;-1.55877E+0;-1.58113E+0;-1.60565E+0;-1.63267E+0;-1.66233E+0;-1.69455E+0;-1.95005E+0
-4.20000E-5;-1.53157E+0;-1.52833E+0;-1.52731E+0;-1.52953E+0;-1.53689E+0;-1.54947E+0;-1.56546E+0;-1.58388E+0;-1.60452E+0;-1.62754E+0;-1.65278E+0;-1.68059E+0;-1.71111E+0;-1.74428E+0;-1.99863E+0
-4.32000E-5;-1.57518E+0;-1.57185E+0;-1.57081E+0;-1.57310E+0;-1.58069E+0;-1.59363E+0;-1.61007E+0;-1.62903E+0;-1.65025E+0;-1.67392E+0;-1.69990E+0;-1.72849E+0;-1.75988E+0;-1.79398E+0;-2.04720E+0
-4.44000E-5;-1.61878E+0;-1.61539E+0;-1.61432E+0;-1.61667E+0;-1.62448E+0;-1.63778E+0;-1.65468E+0;-1.67417E+0;-1.69598E+0;-1.72031E+0;-1.74700E+0;-1.77638E+0;-1.80864E+0;-1.84369E+0;-2.09577E+0
-4.56000E-5;-1.66238E+0;-1.65891E+0;-1.65780E+0;-1.66023E+0;-1.66825E+0;-1.68192E+0;-1.69928E+0;-1.71929E+0;-1.74168E+0;-1.76668E+0;-1.79409E+0;-1.82426E+0;-1.85738E+0;-1.89337E+0;-2.14430E+0
-4.68000E-5;-1.70596E+0;-1.70239E+0;-1.70128E+0;-1.70378E+0;-1.71200E+0;-1.72602E+0;-1.74385E+0;-1.76439E+0;-1.78738E+0;-1.81303E+0;-1.84116E+0;-1.87213E+0;-1.90612E+0;-1.94304E+0;-2.19282E+0
-4.80000E-5;-1.74953E+0;-1.74589E+0;-1.74473E+0;-1.74731E+0;-1.75574E+0;-1.77014E+0;-1.78843E+0;-1.80948E+0;-1.83307E+0;-1.85936E+0;-1.88822E+0;-1.91997E+0;-1.95483E+0;-1.99269E+0;-2.24132E+0
-4.92000E-5;-1.79308E+0;-1.78934E+0;-1.78818E+0;-1.79081E+0;-1.79947E+0;-1.81424E+0;-1.83298E+0;-1.85457E+0;-1.87876E+0;-1.90569E+0;-1.93526E+0;-1.96780E+0;-2.00352E+0;-2.04232E+0;-2.28985E+0
-5.04000E-5;-1.83660E+0;-1.83277E+0;-1.83162E+0;-1.83431E+0;-1.84319E+0;-1.85832E+0;-1.87752E+0;-1.89963E+0;-1.92441E+0;-1.95200E+0;-1.98228E+0;-2.01561E+0;-2.05221E+0;-2.09202E+0;-2.33849E+0
-5.16000E-5;-1.88010E+0;-1.87621E+0;-1.87502E+0;-1.87780E+0;-1.88690E+0;-1.90238E+0;-1.92202E+0;-1.94465E+0;-1.97003E+0;-1.99829E+0;-2.02928E+0;-2.06340E+0;-2.10102E+0;-2.14177E+0;-2.38690E+0
-5.28000E-5;-1.92359E+0;-1.91963E+0;-1.91841E+0;-1.92126E+0;-1.93056E+0;-1.94642E+0;-1.96653E+0;-1.98968E+0;-2.01565E+0;-2.04457E+0;-2.07629E+0;-2.11141E+0;-2.14973E+0;-2.19134E+0;-2.43529E+0
-5.40000E-5;-1.96706E+0;-1.96300E+0;-1.96178E+0;-1.96469E+0;-1.97422E+0;-1.99044E+0;-2.01101E+0;-2.03470E+0;-2.06124E+0;-2.09091E+0;-2.12352E+0;-2.15918E+0;-2.19834E+0;-2.24086E+0;-2.48365E+0
-5.52000E-5;-2.01052E+0;-2.00637E+0;-2.00513E+0;-2.00811E+0;-2.01788E+0;-2.03447E+0;-2.05549E+0;-2.07973E+0;-2.10704E+0;-2.13730E+0;-2.17046E+0;-2.20691E+0;-2.24694E+0;-2.29038E+0;-2.53199E+0
-5.64000E-5;-2.05397E+0;-2.04974E+0;-2.04847E+0;-2.05155E+0;-2.06154E+0;-2.07849E+0;-2.10014E+0;-2.12495E+0;-2.15263E+0;-2.18352E+0;-2.21739E+0;-2.25463E+0;-2.29551E+0;-2.33989E+0;-2.58032E+0
-5.76000E-5;-2.09747E+0;-2.09314E+0;-2.09182E+0;-2.09507E+0;-2.10539E+0;-2.12269E+0;-2.14463E+0;-2.16990E+0;-2.19818E+0;-2.22973E+0;-2.26431E+0;-2.30232E+0;-2.34406E+0;-2.38937E+0;-2.62860E+0
-5.88000E-5;-2.14099E+0;-2.13662E+0;-2.13534E+0;-2.13855E+0;-2.14896E+0;-2.16663E+0;-2.18902E+0;-2.21483E+0;-2.24369E+0;-2.27588E+0;-2.31118E+0;-2.34997E+0;-2.39257E+0;-2.43880E+0;-2.67681E+0
-6.00000E-5;-2.18432E+0;-2.17989E+0;-2.17856E+0;-2.18186E+0;-2.19250E+0;-2.21054E+0;-2.23340E+0;-2.25973E+0;-2.28917E+0;-2.32202E+0;-2.35802E+0;-2.39758E+0;-2.44102E+0;-2.48816E+0;-2.72497E+0
