I,T,Uraw
0.0024,246.806,0.674959
0.0024,244.855,0.672384
0.0024,242.884,0.669761
0.0024,240.871,0.667102
0.0024,238.856,0.664446
0.0024,236.873,0.661848
0.0024,234.919,0.659266
0.0024,232.893,0.656642
0.0024,230.887,0.65415
0.0024,228.859,0.65152
0.0024,226.829,0.648886
0.0024,224.877,0.646371
0.0024,222.92,0.643871
0.0024,220.904,0.64125
0.0024,218.87,0.63867
0.0024,216.832,0.636085
0.0024,214.826,0.633499
0.0024,212.867,0.631025
0.0024,210.904,0.628555
0.0024,208.883,0.626009
0.0024,206.865,0.62349
0.0024,204.855,0.620929
0.0024,202.883,0.618464
0.0024,200.933,0.615987
0.0024,198.916,0.613532
0.0024,196.888,0.611007
0.0024,194.869,0.608517
0.0024,192.84,0.606048
0.0024,190.838,0.603579
0.0024,188.88,0.601167
0.0024,186.915,0.598462
0.0024,184.913,0.596031
0.0024,182.888,0.593612
0.0024,180.872,0.591151
0.0024,178.851,0.588722
0.0024,176.835,0.58626
0.0024,174.823,0.583836
0.0024,172.817,0.581389
0.0024,170.828,0.578975
0.0024,168.876,0.576705
0.0024,166.913,0.574343
0.0024,164.912,0.572034
0.0024,162.889,0.569656
0.0024,160.876,0.56728
0.0024,158.865,0.564955
0.0024,156.855,0.562623
0.0024,154.83,0.560264
0.0024,152.806,0.55791
0.0024,150.866,0.555723
0.0024,148.896,0.55347
0.0024,146.88,0.551104
0.0024,144.856,0.548845
0.0024,142.832,0.546545
0.0024,140.868,0.54437
0.0024,138.91,0.54217
0.0024,136.884,0.539956
0.0024,134.857,0.537726
0.0024,132.839,0.535518
0.0024,130.86,0.53337
0.0024,128.909,0.531252
0.0024,126.868,0.529032
0.0024,124.843,0.526832
0.0024,122.866,0.524712
0.0024,120.896,0.522624
0.0024,118.863,0.52049
0.0024,116.823,0.518404
0.0024,114.845,0.51635
0.0024,112.868,0.514268
0.0024,110.89,0.512257
0.0024,108.927,0.510222
0.0024,106.91,0.508111
0.0024,104.888,0.506048
0.0024,102.905,0.504093
0.0024,100.895,0.502109
0.0024,98.8867,0.500149
0.0024,96.8821,0.498178
0.0024,94.8858,0.496279
0.0024,92.8833,0.494385
0.0024,90.8814,0.492485
0.0024,88.882,0.490657
0.0024,86.8771,0.488872
0.0024,84.8749,0.487039
0.0024,82.8626,0.485258
0.0024,80.8572,0.483517
0.0024,78.8418,0.481806
0.0024,76.8899,0.480113
0.0024,74.8712,0.478434
0.0024,72.853,0.476852
0.0024,70.8949,0.475315
0.0024,68.8891,0.473766
0.0024,66.8286,0.472223
0.0024,64.8388,0.470751
0.0024,62.8535,0.469281
0.0024,60.8666,0.46791
0.0024,58.8752,0.466458
0.0024,56.8801,0.465134
0.0024,54.8884,0.463836
0.0024,52.8958,0.462591
0.0024,50.9141,0.461367
0.0024,48.8695,0.460218
0.0024,46.8389,0.459109
0.0024,44.8779,0.458074
0.0024,42.9184,0.457083
0.0024,40.9008,0.456162
0.0024,38.8821,0.455274
0.0024,36.851,0.454437
0.0024,34.821,0.453681
0.0024,32.859,0.452985
0.0024,30.8903,0.452367
0.0024,28.8577,0.451735
0.0024,26.8306,0.451148
0.0024,24.8173,0.450611
0.0024,22.8177,0.450127
0.0024,20.8326,0.449714
0.0024,18.8382,0.449295
0.0024,16.8916,0.448903
0.0024,14.8876,0.44852
0.0024,12.8718,0.448136
0.0024,10.8521,0.447781
0.0024,8.88397,0.447428
0.0024,6.89536,0.447094
0.0024,4.83108,0.446733
0.0023,300.045,0.716302
0.0023,298.405,0.714048
0.0023,296.861,0.711998
0.0023,294.854,0.709333
0.0023,292.831,0.706684
0.0023,290.851,0.704087
0.0023,288.906,0.701515
0.0023,286.914,0.6989
0.0023,284.855,0.696209
0.0023,282.867,0.693597
0.0023,280.924,0.691082
0.0023,278.887,0.688393
0.0023,276.888,0.685764
0.0023,274.908,0.683206
0.0023,272.909,0.680567
0.0023,270.9,0.677951
0.0023,268.896,0.675351
0.0023,266.882,0.672714
0.0023,264.851,0.670068
0.0023,262.825,0.66745
0.0023,260.88,0.66492
0.0023,258.871,0.662335
0.0023,256.854,0.659748
0.0023,254.886,0.657201
0.0023,252.854,0.654597
0.0023,250.852,0.652009
0.0023,248.841,0.649442
0.0023,246.806,0.646834
0.0023,244.855,0.644365
0.0023,242.884,0.641854
0.0023,240.871,0.639304
0.0023,238.856,0.636759
0.0023,236.873,0.634269
0.0023,234.919,0.631796
0.0023,232.893,0.62928
0.0023,230.887,0.626893
0.0023,228.859,0.624373
0.0023,226.829,0.621851
0.0023,224.877,0.619441
0.0023,222.92,0.617045
0.0023,220.904,0.614532
0.0023,218.87,0.612059
0.0023,216.832,0.609581
0.0023,214.826,0.607103
0.0023,212.867,0.604732
0.0023,210.904,0.602364
0.0023,208.883,0.599925
0.0023,206.865,0.59751
0.0023,204.855,0.595056
0.0023,202.883,0.592694
0.0023,200.933,0.590319
0.0023,198.916,0.587968
0.0023,196.888,0.585549
0.0023,194.869,0.583162
0.0023,192.84,0.580796
0.0023,190.838,0.57843
0.0023,188.88,0.57612
0.0023,186.915,0.573529
0.0023,184.913,0.571197
0.0023,182.888,0.568878
0.0023,180.872,0.566521
0.0023,178.851,0.564191
0.0023,176.835,0.561832
0.0023,174.823,0.55951
0.0023,172.817,0.557164
0.0023,170.828,0.55485
0.0023,168.876,0.552675
0.0023,166.913,0.550411
0.0023,164.912,0.5482
0.0023,162.889,0.545921
0.0023,160.876,0.543644
0.0023,158.865,0.541419
0.0023,156.855,0.539182
0.0023,154.83,0.536921
0.0023,152.806,0.534665
0.0023,150.866,0.532568
0.0023,148.896,0.53041
0.0023,146.88,0.52814
0.0023,144.856,0.525974
0.0023,142.832,0.523771
0.0023,140.868,0.521686
0.0023,138.91,0.519578
0.0023,136.884,0.517457
0.0023,134.857,0.515317
0.0023,132.839,0.513203
0.0023,130.86,0.511144
0.0023,128.909,0.509115
0.0023,126.868,0.506988
0.0023,124.843,0.504879
0.0023,122.866,0.502848
0.0023,120.896,0.500848
0.0023,118.863,0.498802
0.0023,116.823,0.496803
0.0023,114.845,0.494834
0.0023,112.868,0.49284
0.0023,110.89,0.490909
0.0023,108.927,0.488959
0.0023,106.91,0.486939
0.0023,104.888,0.484959
0.0023,102.905,0.483086
0.0023,100.895,0.481185
0.0023,98.8867,0.479306
0.0023,96.8821,0.477418
0.0023,94.8858,0.475598
0.0023,92.8833,0.473783
0.0023,90.8814,0.471964
0.0023,88.882,0.470211
0.0023,86.8771,0.4685
0.0023,84.8749,0.466745
0.0023,82.8626,0.465038
0.0023,80.8572,0.463369
0.0023,78.8418,0.461729
0.0023,76.8899,0.460107
0.0023,74.8712,0.458498
0.0023,72.853,0.456981
0.0023,70.8949,0.45551
0.0023,68.8891,0.454024
0.0023,66.8286,0.452544
0.0023,64.8388,0.451134
0.0023,62.8535,0.449726
0.0023,60.8666,0.448412
0.0023,58.8752,0.44702
0.0023,56.8801,0.445753
0.0023,54.8884,0.444509
0.0023,52.8958,0.443315
0.0023,50.9141,0.442143
0.0023,48.8695,0.44104
0.0023,46.8389,0.439978
0.0023,44.8779,0.438987
0.0023,42.9184,0.438039
0.0023,40.9008,0.437155
0.0023,38.8821,0.436305
0.0023,36.851,0.435502
0.0023,34.821,0.434779
0.0023,32.859,0.434112
0.0023,30.8903,0.43352
0.0023,28.8577,0.432916
0.0023,26.8306,0.432352
0.0023,24.8173,0.431839
0.0023,22.8177,0.431376
0.0023,20.8326,0.43098
0.0023,18.8382,0.430578
0.0023,16.8916,0.430203
0.0023,14.8876,0.429837
0.0023,12.8718,0.42947
0.0023,10.8521,0.429128
0.0023,8.88397,0.42879
0.0023,6.89536,0.42847
0.0023,4.83108,0.428123
0.0022,300.045,0.685156
0.0022,298.405,0.682999
0.0022,296.861,0.681039
0.0022,294.854,0.67849
0.0022,292.831,0.675954
0.0022,290.851,0.673473
0.0022,288.906,0.671011
0.0022,286.914,0.668509
0.0022,284.855,0.665933
0.0022,282.867,0.663438
0.0022,280.924,0.661033
0.0022,278.887,0.658461
0.0022,276.888,0.655945
0.0022,274.908,0.6535
0.0022,272.909,0.650975
0.0022,270.9,0.648471
0.0022,268.896,0.645984
0.0022,266.882,0.643462
0.0022,264.851,0.64093
0.0022,262.825,0.638428
0.0022,260.88,0.636007
0.0022,258.871,0.633536
0.0022,256.854,0.63106
0.0022,254.886,0.628625
0.0022,252.854,0.626133
0.0022,250.852,0.62366
0.0022,248.841,0.621204
0.0022,246.806,0.618711
0.0022,244.855,0.616348
0.0022,242.884,0.613947
0.0022,240.871,0.611508
0.0022,238.856,0.609073
0.0022,236.873,0.60669
0.0022,234.919,0.604323
0.0022,232.893,0.601918
0.0022,230.887,0.599637
0.0022,228.859,0.597224
0.0022,226.829,0.594812
0.0022,224.877,0.592508
0.0022,222.92,0.590215
0.0022,220.904,0.58781
0.0022,218.87,0.585447
0.0022,216.832,0.583074
0.0022,214.826,0.580707
0.0022,212.867,0.578438
0.0022,210.904,0.576174
0.0022,208.883,0.57384
0.0022,206.865,0.57153
0.0022,204.855,0.569182
0.0022,202.883,0.566923
0.0022,200.933,0.564651
0.0022,198.916,0.562402
0.0022,196.888,0.560088
0.0022,194.869,0.557805
0.0022,192.84,0.555541
0.0022,190.838,0.553279
0.0022,188.88,0.55107
0.0022,186.915,0.548592
0.0022,184.913,0.546361
0.0022,182.888,0.544145
0.0022,180.872,0.541889
0.0022,178.851,0.53966
0.0022,176.835,0.537405
0.0022,174.823,0.535184
0.0022,172.817,0.532938
0.0022,170.828,0.530727
0.0022,168.876,0.528643
0.0022,166.913,0.526477
0.0022,164.912,0.524362
0.0022,162.889,0.522183
0.0022,160.876,0.520005
0.0022,158.865,0.517876
0.0022,156.855,0.515735
0.0022,154.83,0.513574
0.0022,152.806,0.511414
0.0022,150.866,0.509409
0.0022,148.896,0.507345
0.0022,146.88,0.505176
0.0022,144.856,0.503104
0.0022,142.832,0.500996
0.0022,140.868,0.499002
0.0022,138.91,0.496984
0.0022,136.884,0.494955
0.0022,134.857,0.492907
0.0022,132.839,0.490887
0.0022,130.86,0.488915
0.0022,128.909,0.486976
0.0022,126.868,0.484941
0.0022,124.843,0.482924
0.0022,122.866,0.480982
0.0022,120.896,0.479067
0.0022,118.863,0.477112
0.0022,116.823,0.475197
0.0022,114.845,0.473314
0.0022,112.868,0.471408
0.0022,110.89,0.469561
0.0022,108.927,0.467697
0.0022,106.91,0.465763
0.0022,104.888,0.463871
0.0022,102.905,0.46208
0.0022,100.895,0.46026
0.0022,98.8867,0.458464
0.0022,96.8821,0.456659
0.0022,94.8858,0.454916
0.0022,92.8833,0.45318
0.0022,90.8814,0.451442
0.0022,88.882,0.449766
0.0022,86.8771,0.448127
0.0022,84.8749,0.44645
0.0022,82.8626,0.444815
0.0022,80.8572,0.443219
0.0022,78.8418,0.441652
0.0022,76.8899,0.4401
0.0022,74.8712,0.438561
0.0022,72.853,0.43711
0.0022,70.8949,0.435703
0.0022,68.8891,0.434281
0.0022,66.8286,0.432867
0.0022,64.8388,0.431518
0.0022,62.8535,0.430172
0.0022,60.8666,0.428915
0.0022,58.8752,0.427584
0.0022,56.8801,0.426372
0.0022,54.8884,0.425182
0.0022,52.8958,0.424039
0.0022,50.9141,0.422919
0.0022,48.8695,0.421863
0.0022,46.8389,0.420848
0.0022,44.8779,0.419899
0.0022,42.9184,0.418993
0.0022,40.9008,0.418147
0.0022,38.8821,0.417334
0.0022,36.851,0.416567
0.0022,34.821,0.415876
0.0022,32.859,0.415239
0.0022,30.8903,0.414672
0.0022,28.8577,0.414094
0.0022,26.8306,0.413555
0.0022,24.8173,0.413065
0.0022,22.8177,0.412621
0.0022,20.8326,0.412242
0.0022,18.8382,0.411859
0.0022,16.8916,0.411501
0.0022,14.8876,0.41115
0.0022,12.8718,0.410799
0.0022,10.8521,0.410473
0.0022,8.88397,0.410148
0.0022,6.89536,0.409842
0.0022,4.83108,0.409509
0.0021,300.045,0.654007
0.0021,298.405,0.651948
0.0021,296.861,0.650076
0.0021,294.854,0.647642
0.0021,292.831,0.645222
0.0021,290.851,0.642853
0.0021,288.906,0.640503
0.0021,286.914,0.638116
0.0021,284.855,0.635657
0.0021,282.867,0.633277
0.0021,280.924,0.630981
0.0021,278.887,0.628525
0.0021,276.888,0.626124
0.0021,274.908,0.62379
0.0021,272.909,0.621381
0.0021,270.9,0.618991
0.0021,268.896,0.616617
0.0021,266.882,0.614211
0.0021,264.851,0.611793
0.0021,262.825,0.609402
0.0021,260.88,0.607093
0.0021,258.871,0.604733
0.0021,256.854,0.602371
0.0021,254.886,0.600046
0.0021,252.854,0.597667
0.0021,250.852,0.595308
0.0021,248.841,0.592963
0.0021,246.806,0.590583
0.0021,244.855,0.588326
0.0021,242.884,0.586034
0.0021,240.871,0.583706
0.0021,238.856,0.581383
0.0021,236.873,0.579109
0.0021,234.919,0.57685
0.0021,232.893,0.574554
0.0021,230.887,0.572375
0.0021,228.859,0.570072
0.0021,226.829,0.567768
0.0021,224.877,0.56557
0.0021,222.92,0.563382
0.0021,220.904,0.561086
0.0021,218.87,0.558831
0.0021,216.832,0.556567
0.0021,214.826,0.554307
0.0021,212.867,0.55214
0.0021,210.904,0.549977
0.0021,208.883,0.547751
0.0021,206.865,0.545547
0.0021,204.855,0.543308
0.0021,202.883,0.541151
0.0021,200.933,0.538983
0.0021,198.916,0.536834
0.0021,196.888,0.534626
0.0021,194.869,0.532446
0.0021,192.84,0.530284
0.0021,190.838,0.528125
0.0021,188.88,0.526016
0.0021,186.915,0.52365
0.0021,184.913,0.521521
0.0021,182.888,0.519407
0.0021,180.872,0.517253
0.0021,178.851,0.515125
0.0021,176.835,0.512972
0.0021,174.823,0.510852
0.0021,172.817,0.508709
0.0021,170.828,0.5066
0.0021,168.876,0.504609
0.0021,166.913,0.502542
0.0021,164.912,0.500524
0.0021,162.889,0.498444
0.0021,160.876,0.496365
0.0021,158.865,0.494333
0.0021,156.855,0.492287
0.0021,154.83,0.490224
0.0021,152.806,0.488161
0.0021,150.866,0.486247
0.0021,148.896,0.484277
0.0021,146.88,0.482208
0.0021,144.856,0.48023
0.0021,142.832,0.478218
0.0021,140.868,0.476312
0.0021,138.91,0.474388
0.0021,136.884,0.47245
0.0021,134.857,0.470496
0.0021,132.839,0.468567
0.0021,130.86,0.466687
0.0021,128.909,0.464835
0.0021,126.868,0.462893
0.0021,124.843,0.460968
0.0021,122.866,0.459114
0.0021,120.896,0.457286
0.0021,118.863,0.45542
0.0021,116.823,0.453592
0.0021,114.845,0.451793
0.0021,112.868,0.449974
0.0021,110.89,0.44821
0.0021,108.927,0.446432
0.0021,106.91,0.444587
0.0021,104.888,0.44278
0.0021,102.905,0.44107
0.0021,100.895,0.439331
0.0021,98.8867,0.437621
0.0021,96.8821,0.435897
0.0021,94.8858,0.434232
0.0021,92.8833,0.432576
0.0021,90.8814,0.430917
0.0021,88.882,0.429317
0.0021,86.8771,0.427752
0.0021,84.8749,0.426152
0.0021,82.8626,0.424593
0.0021,80.8572,0.423068
0.0021,78.8418,0.421571
0.0021,76.8899,0.420091
0.0021,74.8712,0.418622
0.0021,72.853,0.417237
0.0021,70.8949,0.415893
0.0021,68.8891,0.414536
0.0021,66.8286,0.413185
0.0021,64.8388,0.411897
0.0021,62.8535,0.410613
0.0021,60.8666,0.409414
0.0021,58.8752,0.408142
0.0021,56.8801,0.406985
0.0021,54.8884,0.40585
0.0021,52.8958,0.40476
0.0021,50.9141,0.403689
0.0021,48.8695,0.402681
0.0021,46.8389,0.401712
0.0021,44.8779,0.400808
0.0021,42.9184,0.399944
0.0021,40.9008,0.399135
0.0021,38.8821,0.398361
0.0021,36.851,0.397628
0.0021,34.821,0.396968
0.0021,32.859,0.39636
0.0021,30.8903,0.395819
0.0021,28.8577,0.395269
0.0021,26.8306,0.394754
0.0021,24.8173,0.394287
0.0021,22.8177,0.393864
0.0021,20.8326,0.393503
0.0021,18.8382,0.393138
0.0021,16.8916,0.392796
0.0021,14.8876,0.392463
0.0021,12.8718,0.392126
0.0021,10.8521,0.391816
0.0021,8.88397,0.391505
0.0021,6.89536,0.391213
0.0021,4.83108,0.390894
0.002,300.045,0.622862
0.002,298.405,0.620903
0.002,296.861,0.619117
0.002,294.854,0.616801
0.002,292.831,0.614499
0.002,290.851,0.612239
0.002,288.906,0.609999
0.002,286.914,0.607725
0.002,284.855,0.605384
0.002,282.867,0.603117
0.002,280.924,0.60093
0.002,278.887,0.598594
0.002,276.888,0.596304
0.002,274.908,0.594082
0.002,272.909,0.591789
0.002,270.9,0.589511
0.002,268.896,0.587251
0.002,266.882,0.584958
0.002,264.851,0.582657
0.002,262.825,0.58038
0.002,260.88,0.578182
0.002,258.871,0.575934
0.002,256.854,0.573685
0.002,254.886,0.57147
0.002,252.854,0.569203
0.002,250.852,0.566955
0.002,248.841,0.564724
0.002,246.806,0.562456
0.002,244.855,0.560306
0.002,242.884,0.558124
0.002,240.871,0.55591
0.002,238.856,0.553694
0.002,236.873,0.551527
0.002,234.919,0.549378
0.002,232.893,0.547191
0.002,230.887,0.545117
0.002,228.859,0.542924
0.002,226.829,0.540732
0.002,224.877,0.538638
0.002,222.92,0.536553
0.002,220.904,0.534368
0.002,218.87,0.53222
0.002,216.832,0.530062
0.002,214.826,0.527909
0.002,212.867,0.525844
0.002,210.904,0.523785
0.002,208.883,0.521664
0.002,206.865,0.519566
0.002,204.855,0.517434
0.002,202.883,0.515379
0.002,200.933,0.513313
0.002,198.916,0.511267
0.002,196.888,0.509165
0.002,194.869,0.507088
0.002,192.84,0.50503
0.002,190.838,0.502974
0.002,188.88,0.500967
0.002,186.915,0.498712
0.002,184.913,0.496686
0.002,182.888,0.494672
0.002,180.872,0.492618
0.002,178.851,0.490591
0.002,176.835,0.488542
0.002,174.823,0.486521
0.002,172.817,0.484479
0.002,170.828,0.482473
0.002,168.876,0.480576
0.002,166.913,0.478606
0.002,164.912,0.476685
0.002,162.889,0.474703
0.002,160.876,0.472724
0.002,158.865,0.470786
0.002,156.855,0.46884
0.002,154.83,0.466876
0.002,152.806,0.46491
0.002,150.866,0.463087
0.002,148.896,0.461212
0.002,146.88,0.45924
0.002,144.856,0.457358
0.002,142.832,0.455441
0.002,140.868,0.453623
0.002,138.91,0.451792
0.002,136.884,0.449947
0.002,134.857,0.448086
0.002,132.839,0.446249
0.002,130.86,0.444458
0.002,128.909,0.442695
0.002,126.868,0.440846
0.002,124.843,0.439012
0.002,122.866,0.437247
0.002,120.896,0.435505
0.002,118.863,0.433729
0.002,116.823,0.431988
0.002,114.845,0.430276
0.002,112.868,0.428543
0.002,110.89,0.426864
0.002,108.927,0.425169
0.002,106.91,0.423413
0.002,104.888,0.421691
0.002,102.905,0.420063
0.002,100.895,0.418406
0.002,98.8867,0.416779
0.002,96.8821,0.415137
0.002,94.8858,0.41355
0.002,92.8833,0.411973
0.002,90.8814,0.410392
0.002,88.882,0.408869
0.002,86.8771,0.407377
0.002,84.8749,0.405854
0.002,82.8626,0.404369
0.002,80.8572,0.402917
0.002,78.8418,0.401492
0.002,76.8899,0.400081
0.002,74.8712,0.398682
0.002,72.853,0.397363
0.002,70.8949,0.396083
0.002,68.8891,0.394791
0.002,66.8286,0.393505
0.002,64.8388,0.392278
0.002,62.8535,0.391056
0.002,60.8666,0.389914
0.002,58.8752,0.388703
0.002,56.8801,0.387601
0.002,54.8884,0.386521
0.002,52.8958,0.385483
0.002,50.9141,0.384463
0.002,48.8695,0.383504
0.002,46.8389,0.382582
0.002,44.8779,0.38172
0.002,42.9184,0.380897
0.002,40.9008,0.380127
0.002,38.8821,0.37939
0.002,36.851,0.378692
0.002,34.821,0.378064
0.002,32.859,0.377485
0.002,30.8903,0.376971
0.002,28.8577,0.376446
0.002,26.8306,0.375956
0.002,24.8173,0.375511
0.002,22.8177,0.375108
0.002,20.8326,0.374765
0.002,18.8382,0.374418
0.002,16.8916,0.374091
0.002,14.8876,0.373774
0.002,12.8718,0.373455
0.002,10.8521,0.37316
0.002,8.88397,0.372862
0.002,6.89536,0.372584
0.002,4.83108,0.372279
0.0019,300.045,0.591714
0.0019,298.405,0.589852
0.0019,296.861,0.588155
0.0019,294.854,0.585955
0.0019,292.831,0.583767
0.0019,290.851,0.58162
0.0019,288.906,0.579494
0.0019,286.914,0.577335
0.0019,284.855,0.575109
0.0019,282.867,0.572954
0.0019,280.924,0.570877
0.0019,278.887,0.568657
0.0019,276.888,0.566484
0.0019,274.908,0.564372
0.0019,272.909,0.562193
0.0019,270.9,0.560029
0.0019,268.896,0.557882
0.0019,266.882,0.555703
0.0019,264.851,0.553519
0.0019,262.825,0.551355
0.0019,260.88,0.549268
0.0019,258.871,0.547132
0.0019,256.854,0.544996
0.0019,254.886,0.542892
0.0019,252.854,0.540741
0.0019,250.852,0.538605
0.0019,248.841,0.536486
0.0019,246.806,0.53433
0.0019,244.855,0.532288
0.0019,242.884,0.530214
0.0019,240.871,0.528109
0.0019,238.856,0.526004
0.0019,236.873,0.523945
0.0019,234.919,0.521903
0.0019,232.893,0.519828
0.0019,230.887,0.517856
0.0019,228.859,0.515773
0.0019,226.829,0.51369
0.0019,224.877,0.511699
0.0019,222.92,0.509719
0.0019,220.904,0.507642
0.0019,218.87,0.505604
0.0019,216.832,0.503554
0.0019,214.826,0.50151
0.0019,212.867,0.499548
0.0019,210.904,0.497591
0.0019,208.883,0.495576
0.0019,206.865,0.493582
0.0019,204.855,0.491555
0.0019,202.883,0.489603
0.0019,200.933,0.487641
0.0019,198.916,0.485698
0.0019,196.888,0.4837
0.0019,194.869,0.481727
0.0019,192.84,0.479773
0.0019,190.838,0.477819
0.0019,188.88,0.475911
0.0019,186.915,0.47377
0.0019,184.913,0.471846
0.0019,182.888,0.469932
0.0019,180.872,0.467981
0.0019,178.851,0.466056
0.0019,176.835,0.46411
0.0019,174.823,0.462189
0.0019,172.817,0.46025
0.0019,170.828,0.458345
0.0019,168.876,0.456541
0.0019,166.913,0.454669
0.0019,164.912,0.452844
0.0019,162.889,0.450962
0.0019,160.876,0.449082
0.0019,158.865,0.447241
0.0019,156.855,0.445391
0.0019,154.83,0.443527
0.0019,152.806,0.44166
0.0019,150.866,0.439926
0.0019,148.896,0.438145
0.0019,146.88,0.436272
0.0019,144.856,0.434483
0.0019,142.832,0.432663
0.0019,140.868,0.430937
0.0019,138.91,0.429197
0.0019,136.884,0.427445
0.0019,134.857,0.425677
0.0019,132.839,0.423931
0.0019,130.86,0.42223
0.0019,128.909,0.420555
0.0019,126.868,0.418799
0.0019,124.843,0.417056
0.0019,122.866,0.415379
0.0019,120.896,0.413724
0.0019,118.863,0.412036
0.0019,116.823,0.410382
0.0019,114.845,0.408756
0.0019,112.868,0.407109
0.0019,110.89,0.405514
0.0019,108.927,0.403904
0.0019,106.91,0.402235
0.0019,104.888,0.4006
0.0019,102.905,0.399053
0.0019,100.895,0.39748
0.0019,98.8867,0.395934
0.0019,96.8821,0.394374
0.0019,94.8858,0.392867
0.0019,92.8833,0.391369
0.0019,90.8814,0.389867
0.0019,88.882,0.388421
0.0019,86.8771,0.387004
0.0019,84.8749,0.385556
0.0019,82.8626,0.384145
0.0019,80.8572,0.382766
0.0019,78.8418,0.381413
0.0019,76.8899,0.380073
0.0019,74.8712,0.378743
0.0019,72.853,0.37749
0.0019,70.8949,0.376274
0.0019,68.8891,0.375046
0.0019,66.8286,0.373824
0.0019,64.8388,0.372659
0.0019,62.8535,0.371496
0.0019,60.8666,0.370413
0.0019,58.8752,0.369263
0.0019,56.8801,0.368215
0.0019,54.8884,0.367189
0.0019,52.8958,0.366203
0.0019,50.9141,0.365235
0.0019,48.8695,0.364322
0.0019,46.8389,0.363448
0.0019,44.8779,0.362629
0.0019,42.9184,0.361847
0.0019,40.9008,0.361116
0.0019,38.8821,0.360415
0.0019,36.851,0.359753
0.0019,34.821,0.359156
0.0019,32.859,0.358606
0.0019,30.8903,0.358117
0.0019,28.8577,0.357621
0.0019,26.8306,0.357155
0.0019,24.8173,0.356732
0.0019,22.8177,0.356349
0.0019,20.8326,0.356024
0.0019,18.8382,0.355696
0.0019,16.8916,0.355385
0.0019,14.8876,0.355083
0.0019,12.8718,0.35478
0.0019,10.8521,0.354501
0.0019,8.88397,0.354219
0.0019,6.89536,0.353955
0.0019,4.83108,0.353664
0.0018,300.045,0.560567
0.0018,298.405,0.558804
0.0018,296.861,0.557196
0.0018,294.854,0.55511
0.0018,292.831,0.553036
0.0018,290.851,0.551004
0.0018,288.906,0.54899
0.0018,286.914,0.546943
0.0018,284.855,0.544836
0.0018,282.867,0.542795
0.0018,280.924,0.540826
0.0018,278.887,0.538725
0.0018,276.888,0.536667
0.0018,274.908,0.534665
0.0018,272.909,0.5326
0.0018,270.9,0.530549
0.0018,268.896,0.528515
0.0018,266.882,0.526452
0.0018,264.851,0.524382
0.0018,262.825,0.522332
0.0018,260.88,0.520354
0.0018,258.871,0.518331
0.0018,256.854,0.516307
0.0018,254.886,0.514313
0.0018,252.854,0.512274
0.0018,250.852,0.510252
0.0018,248.841,0.508243
0.0018,246.806,0.506201
0.0018,244.855,0.504267
0.0018,242.884,0.502304
0.0018,240.871,0.50031
0.0018,238.856,0.498314
0.0018,236.873,0.496366
0.0018,234.919,0.494429
0.0018,232.893,0.492464
0.0018,230.887,0.490593
0.0018,228.859,0.488621
0.0018,226.829,0.486647
0.0018,224.877,0.484762
0.0018,222.92,0.482885
0.0018,220.904,0.480919
0.0018,218.87,0.478988
0.0018,216.832,0.477046
0.0018,214.826,0.475109
0.0018,212.867,0.473251
0.0018,210.904,0.471396
0.0018,208.883,0.469486
0.0018,206.865,0.467598
0.0018,204.855,0.465677
0.0018,202.883,0.46383
0.0018,200.933,0.461971
0.0018,198.916,0.46013
0.0018,196.888,0.458238
0.0018,194.869,0.456369
0.0018,192.84,0.454517
0.0018,190.838,0.452665
0.0018,188.88,0.450857
0.0018,186.915,0.448829
0.0018,184.913,0.447007
0.0018,182.888,0.445193
0.0018,180.872,0.443345
0.0018,178.851,0.441522
0.0018,176.835,0.439678
0.0018,174.823,0.43786
0.0018,172.817,0.436022
0.0018,170.828,0.434216
0.0018,168.876,0.432508
0.0018,166.913,0.430735
0.0018,164.912,0.429005
0.0018,162.889,0.427223
0.0018,160.876,0.425442
0.0018,158.865,0.423697
0.0018,156.855,0.421945
0.0018,154.83,0.420181
0.0018,152.806,0.418411
0.0018,150.866,0.416769
0.0018,148.896,0.415079
0.0018,146.88,0.413306
0.0018,144.856,0.41161
0.0018,142.832,0.409884
0.0018,140.868,0.408249
0.0018,138.91,0.406601
0.0018,136.884,0.404941
0.0018,134.857,0.403266
0.0018,132.839,0.401613
0.0018,130.86,0.400001
0.0018,128.909,0.398413
0.0018,126.868,0.39675
0.0018,124.843,0.395098
0.0018,122.866,0.39351
0.0018,120.896,0.391943
0.0018,118.863,0.390345
0.0018,116.823,0.388777
0.0018,114.845,0.387238
0.0018,112.868,0.385676
0.0018,110.89,0.384167
0.0018,108.927,0.38264
0.0018,106.91,0.381059
0.0018,104.888,0.379511
0.0018,102.905,0.378046
0.0018,100.895,0.376554
0.0018,98.8867,0.37509
0.0018,96.8821,0.373612
0.0018,94.8858,0.372183
0.0018,92.8833,0.370764
0.0018,90.8814,0.369341
0.0018,88.882,0.367972
0.0018,86.8771,0.366628
0.0018,84.8749,0.365257
0.0018,82.8626,0.363921
0.0018,80.8572,0.362614
0.0018,78.8418,0.361331
0.0018,76.8899,0.360064
0.0018,74.8712,0.358803
0.0018,72.853,0.357616
0.0018,70.8949,0.356464
0.0018,68.8891,0.3553
0.0018,66.8286,0.354144
0.0018,64.8388,0.35304
0.0018,62.8535,0.351939
0.0018,60.8666,0.350913
0.0018,58.8752,0.349823
0.0018,56.8801,0.348831
