I,T,Uraw
-3.36e-05,130.959,-3.8394
-3.44e-05,170.145,-2.3893
-3.44e-05,164.986,-2.52974
-3.44e-05,159.929,-2.68002
-3.44e-05,154.981,-2.84325
-3.44e-05,149.943,-3.02939
-3.44e-05,144.911,-3.23856
-3.44e-05,139.903,-3.47403
-3.44e-05,134.89,-3.74151
-3.44e-05,130.959,-3.92756
-3.52e-05,170.145,-2.44468
-3.52e-05,164.986,-2.58828
-3.52e-05,159.929,-2.74191
-3.52e-05,154.981,-2.90871
-3.52e-05,149.943,-3.09881
-3.52e-05,144.911,-3.31232
-3.52e-05,139.903,-3.55262
-3.52e-05,134.89,-3.82562
-3.52e-05,130.959,-4.01555
-3.6e-05,170.145,-2.50001
-3.6e-05,164.986,-2.64678
-3.6e-05,159.929,-2.80375
-3.6e-05,154.981,-2.97406
-3.6e-05,149.943,-3.16809
-3.6e-05,144.911,-3.38589
-3.6e-05,139.903,-3.63101
-3.6e-05,134.89,-3.90956
-3.6e-05,130.959,-4.1033
-3.68e-05,170.145,-2.5553
-3.68e-05,164.986,-2.70522
-3.68e-05,159.929,-2.86547
-3.68e-05,154.981,-3.03929
-3.68e-05,149.943,-3.2372
-3.68e-05,144.911,-3.45928
-3.68e-05,139.903,-3.70922
-3.68e-05,134.89,-3.99329
-3.68e-05,130.959,-4.19086
-3.76e-05,170.145,-2.61056
-3.76e-05,164.986,-2.7636
-3.76e-05,159.929,-2.92711
-3.76e-05,154.981,-3.1044
-3.76e-05,149.943,-3.30615
-3.76e-05,144.911,-3.5325
-3.76e-05,139.903,-3.78725
-3.76e-05,134.89,-4.07685
-3.76e-05,130.959,-4.2782
-3.84e-05,170.145,-2.66576
-3.84e-05,164.986,-2.82191
-3.84e-05,159.929,-2.98865
-3.84e-05,154.981,-3.16936
-3.84e-05,149.943,-3.37491
-3.84e-05,144.911,-3.60553
-3.84e-05,139.903,-3.86511
-3.84e-05,134.89,-4.1602
-3.84e-05,130.959,-4.3653
-3.92e-05,170.145,-2.72091
-3.92e-05,164.986,-2.88013
-3.92e-05,159.929,-3.05008
-3.92e-05,154.981,-3.23417
-3.92e-05,149.943,-3.44352
-3.92e-05,144.911,-3.67839
-3.92e-05,139.903,-3.94279
-3.92e-05,134.89,-4.24337
-3.92e-05,130.959,-4.45218
-4e-05,170.145,-2.77601
-4e-05,164.986,-2.93827
-4e-05,159.929,-3.11138
-4e-05,154.981,-3.29881
-4e-05,149.943,-3.51197
-4e-05,144.911,-3.7511
-4e-05,139.903,-4.02033
-4e-05,134.89,-4.32631
