I,T,Uraw
0.0034,244.885,0.341364
0.0034,239.877,0.341296
0.0034,234.898,0.341242
0.0034,229.986,0.341166
0.0034,224.987,0.341096
0.0034,219.986,0.341023
0.0034,214.975,0.340933
0.0034,209.979,0.340847
0.0034,204.95,0.340761
0.0034,199.947,0.340661
0.0034,194.954,0.340562
0.0034,189.939,0.340456
0.0034,184.937,0.340338
0.0034,179.938,0.340217
0.0034,174.935,0.340095
0.0034,169.928,0.339958
0.0034,164.936,0.339816
0.0034,159.905,0.339669
0.0034,154.928,0.339516
0.0034,149.954,0.339356
0.0034,144.982,0.339178
0.0034,139.888,0.338994
0.0034,134.902,0.338803
0.0034,129.929,0.338601
0.0034,124.967,0.338379
0.0034,119.985,0.338156
0.0034,114.988,0.337919
0.0034,109.889,0.337662
0.0034,104.902,0.337397
0.0034,99.9123,0.337117
0.0034,94.9129,0.336835
0.0034,89.902,0.336535
0.0034,84.8985,0.336227
0.0034,79.987,0.335912
0.0034,74.95,0.335583
0.0034,69.9047,0.335239
0.0034,64.9562,0.334896
0.0034,60.0129,0.334541
0.0034,54.8902,0.33417
0.0034,49.8805,0.333797
0.0034,44.8498,0.33343
0.0034,39.9805,0.333083
0.0034,34.8782,0.332715
0.0034,30.0383,0.332393
0.0034,24.9057,0.332064
0.0034,19.7865,0.33174
0.0034,14.7535,0.331429
0.0034,9.46688,0.330977
0.0033,310.11,0.331848
0.0033,304.981,0.331814
0.0033,299.988,0.331782
0.0033,294.999,0.33175
0.0033,289.885,0.331717
0.0033,284.94,0.331684
0.0033,279.902,0.331644
0.0033,274.966,0.331605
0.0033,269.941,0.331565
0.0033,264.929,0.331524
0.0033,259.908,0.331471
0.0033,254.9,0.33142
0.0033,249.883,0.331372
0.0033,244.885,0.331313
0.0033,239.877,0.331247
0.0033,234.898,0.331194
0.0033,229.986,0.331121
0.0033,224.987,0.331053
0.0033,219.986,0.330982
0.0033,214.975,0.330895
0.0033,209.979,0.330812
0.0033,204.95,0.330727
0.0033,199.947,0.330631
0.0033,194.954,0.330534
0.0033,189.939,0.330431
0.0033,184.937,0.330317
0.0033,179.938,0.330199
0.0033,174.935,0.330082
0.0033,169.928,0.329949
0.0033,164.936,0.329811
0.0033,159.905,0.329668
0.0033,154.928,0.329521
0.0033,149.954,0.329364
0.0033,144.982,0.329192
0.0033,139.888,0.329012
0.0033,134.902,0.328827
0.0033,129.929,0.328631
0.0033,124.967,0.328415
0.0033,119.985,0.3282
0.0033,114.988,0.32797
0.0033,109.889,0.32772
0.0033,104.902,0.327462
0.0033,99.9123,0.32719
0.0033,94.9129,0.326918
0.0033,89.902,0.326626
0.0033,84.8985,0.326327
0.0033,79.987,0.326022
0.0033,74.95,0.325702
0.0033,69.9047,0.325369
0.0033,64.9562,0.325036
0.0033,60.0129,0.324692
0.0033,54.8902,0.324332
0.0033,49.8805,0.323971
0.0033,44.8498,0.323614
0.0033,39.9805,0.323279
0.0033,34.8782,0.322921
0.0033,30.0383,0.322609
0.0033,24.9057,0.32229
0.0033,19.7865,0.321975
0.0033,14.7535,0.321672
0.0033,9.46688,0.321234
0.0032,310.11,0.321783
0.0032,304.981,0.32175
0.0032,299.988,0.321719
0.0032,294.999,0.321687
0.0032,289.885,0.321656
0.0032,284.94,0.321625
0.0032,279.902,0.321585
0.0032,274.966,0.321547
0.0032,269.941,0.321508
0.0032,264.929,0.321469
0.0032,259.908,0.321417
0.0032,254.9,0.321368
0.0032,249.883,0.321321
0.0032,244.885,0.321264
0.0032,239.877,0.3212
0.0032,234.898,0.321149
0.0032,229.986,0.321078
0.0032,224.987,0.321011
0.0032,219.986,0.320944
0.0032,214.975,0.320858
0.0032,209.979,0.320777
0.0032,204.95,0.320697
0.0032,199.947,0.320604
0.0032,194.954,0.320509
0.0032,189.939,0.320409
0.0032,184.937,0.320298
0.0032,179.938,0.320184
0.0032,174.935,0.320071
0.0032,169.928,0.319942
0.0032,164.936,0.319808
0.0032,159.905,0.31967
0.0032,154.928,0.319526
0.0032,149.954,0.319374
0.0032,144.982,0.319207
0.0032,139.888,0.319034
0.0032,134.902,0.318854
0.0032,129.929,0.318663
0.0032,124.967,0.318455
0.0032,119.985,0.318246
0.0032,114.988,0.318022
0.0032,109.889,0.317779
0.0032,104.902,0.317531
0.0032,99.9123,0.317267
0.0032,94.9129,0.317002
0.0032,89.902,0.31672
0.0032,84.8985,0.31643
0.0032,79.987,0.316134
0.0032,74.95,0.315823
0.0032,69.9047,0.315501
0.0032,64.9562,0.315178
0.0032,60.0129,0.314844
0.0032,54.8902,0.314494
0.0032,49.8805,0.314145
0.0032,44.8498,0.313798
0.0032,39.9805,0.313473
0.0032,34.8782,0.313126
0.0032,30.0383,0.312823
0.0032,24.9057,0.312515
0.0032,19.7865,0.312209
0.0032,14.7535,0.311915
0.0032,9.46688,0.311491
0.0031,310.11,0.311718
0.0031,304.981,0.311686
0.0031,299.988,0.311656
0.0031,294.999,0.311625
0.0031,289.885,0.311595
0.0031,284.94,0.311565
0.0031,279.902,0.311526
0.0031,274.966,0.31149
0.0031,269.941,0.311452
0.0031,264.929,0.311413
0.0031,259.908,0.311364
0.0031,254.9,0.311315
0.0031,249.883,0.31127
0.0031,244.885,0.311215
0.0031,239.877,0.311153
0.0031,234.898,0.311103
0.0031,229.986,0.311035
0.0031,224.987,0.310971
0.0031,219.986,0.310906
0.0031,214.975,0.310822
0.0031,209.979,0.310745
0.0031,204.95,0.310666
0.0031,199.947,0.310576
0.0031,194.954,0.310483
0.0031,189.939,0.310387
0.0031,184.937,0.31028
0.0031,179.938,0.31017
0.0031,174.935,0.31006
0.0031,169.928,0.309935
0.0031,164.936,0.309804
0.0031,159.905,0.309671
0.0031,154.928,0.309532
0.0031,149.954,0.309385
0.0031,144.982,0.309224
0.0031,139.888,0.309055
0.0031,134.902,0.30888
0.0031,129.929,0.308695
0.0031,124.967,0.308493
0.0031,119.985,0.308292
0.0031,114.988,0.308074
0.0031,109.889,0.30784
0.0031,104.902,0.307598
0.0031,99.9123,0.307343
0.0031,94.9129,0.307087
0.0031,89.902,0.306813
0.0031,84.8985,0.306532
0.0031,79.987,0.306246
0.0031,74.95,0.305945
0.0031,69.9047,0.305633
0.0031,64.9562,0.30532
0.0031,60.0129,0.304996
0.0031,54.8902,0.304658
0.0031,49.8805,0.304319
0.0031,44.8498,0.303983
0.0031,39.9805,0.303668
0.0031,34.8782,0.303332
0.0031,30.0383,0.303038
0.0031,24.9057,0.302744
0.0031,19.7865,0.302443
0.0031,14.7535,0.302157
0.0031,9.46688,0.301748
0.003,310.11,0.301654
0.003,304.981,0.301623
0.003,299.988,0.301594
0.003,294.999,0.301565
0.003,289.885,0.301536
0.003,284.94,0.301506
0.003,279.902,0.301469
0.003,274.966,0.301433
0.003,269.941,0.301397
0.003,264.929,0.30136
0.003,259.908,0.301312
0.003,254.9,0.301265
0.003,249.883,0.301222
0.003,244.885,0.301167
0.003,239.877,0.301107
0.003,234.898,0.30106
0.003,229.986,0.300994
0.003,224.987,0.300931
0.003,219.986,0.300869
0.003,214.975,0.300788
0.003,209.979,0.300713
0.003,204.95,0.300638
0.003,199.947,0.300549
0.003,194.954,0.30046
0.003,189.939,0.300367
0.003,184.937,0.300264
0.003,179.938,0.300157
0.003,174.935,0.30005
0.003,169.928,0.299929
0.003,164.936,0.299804
0.003,159.905,0.299675
0.003,154.928,0.29954
0.003,149.954,0.299397
0.003,144.982,0.299241
0.003,139.888,0.299078
0.003,134.902,0.298909
0.003,129.929,0.29873
0.003,124.967,0.298535
0.003,119.985,0.298339
0.003,114.988,0.298129
0.003,109.889,0.297903
0.003,104.902,0.297668
0.003,99.9123,0.297422
0.003,94.9129,0.297172
0.003,89.902,0.296909
0.003,84.8985,0.296636
0.003,79.987,0.29636
0.003,74.95,0.296069
0.003,69.9047,0.295767
0.003,64.9562,0.295463
0.003,60.0129,0.295148
0.003,54.8902,0.294821
0.003,49.8805,0.294493
0.003,44.8498,0.294168
0.003,39.9805,0.293863
0.003,34.8782,0.293538
0.003,30.0383,0.293254
0.003,24.9057,0.292965
0.003,19.7865,0.292679
0.003,14.7535,0.292402
0.003,9.46688,0.292005
0.0029,310.11,0.291588
0.0029,304.981,0.291557
0.0029,299.988,0.29153
0.0029,294.999,0.291501
0.0029,289.885,0.291474
0.0029,284.94,0.291444
0.0029,279.902,0.291408
0.0029,274.966,0.291374
0.0029,269.941,0.291339
0.0029,264.929,0.291302
0.0029,259.908,0.291257
0.0029,254.9,0.291211
0.0029,249.883,0.29117
0.0029,244.885,0.291117
0.0029,239.877,0.291059
0.0029,234.898,0.291014
0.0029,229.986,0.290949
0.0029,224.987,0.290888
0.0029,219.986,0.290828
0.0029,214.975,0.290751
0.0029,209.979,0.290678
0.0029,204.95,0.290605
0.0029,199.947,0.290519
0.0029,194.954,0.290434
0.0029,189.939,0.290343
0.0029,184.937,0.290243
0.0029,179.938,0.29014
0.0029,174.935,0.290037
0.0029,169.928,0.289919
0.0029,164.936,0.289799
0.0029,159.905,0.289674
0.0029,154.928,0.289545
0.0029,149.954,0.289405
0.0029,144.982,0.289255
0.0029,139.888,0.289097
0.0029,134.902,0.288934
0.0029,129.929,0.288761
0.0029,124.967,0.288572
0.0029,119.985,0.288383
0.0029,114.988,0.288179
0.0029,109.889,0.287961
0.0029,104.902,0.287735
0.0029,99.9123,0.287497
0.0029,94.9129,0.287254
0.0029,89.902,0.287
0.0029,84.8985,0.286737
0.0029,79.987,0.28647
0.0029,74.95,0.286189
0.0029,69.9047,0.285897
0.0029,64.9562,0.285604
0.0029,60.0129,0.2853
0.0029,54.8902,0.284984
0.0029,49.8805,0.284667
0.0029,44.8498,0.284353
0.0029,39.9805,0.284059
0.0029,34.8782,0.283743
0.0029,30.0383,0.283469
0.0029,24.9057,0.283191
0.0029,19.7865,0.282915
0.0029,14.7535,0.282646
0.0029,9.46688,0.282261
0.0028,310.11,0.281525
0.0028,304.981,0.281495
0.0028,299.988,0.281468
0.0028,294.999,0.281441
0.0028,289.885,0.281414
0.0028,284.94,0.281385
0.0028,279.902,0.281351
0.0028,274.966,0.281319
0.0028,269.941,0.281285
0.0028,264.929,0.281249
0.0028,259.908,0.281206
0.0028,254.9,0.281161
0.0028,249.883,0.281121
0.0028,244.885,0.28107
0.0028,239.877,0.281014
0.0028,234.898,0.28097
0.0028,229.986,0.280907
0.0028,224.987,0.280849
0.0028,219.986,0.280791
0.0028,214.975,0.280716
0.0028,209.979,0.280646
0.0028,204.95,0.280575
0.0028,199.947,0.280493
0.0028,194.954,0.28041
0.0028,189.939,0.280322
0.0028,184.937,0.280225
0.0028,179.938,0.280127
0.0028,174.935,0.280027
0.0028,169.928,0.279913
0.0028,164.936,0.279798
0.0028,159.905,0.279677
0.0028,154.928,0.279552
0.0028,149.954,0.279418
0.0028,144.982,0.279272
0.0028,139.888,0.279121
0.0028,134.902,0.278963
0.0028,129.929,0.278795
0.0028,124.967,0.278613
0.0028,119.985,0.27843
0.0028,114.988,0.278233
0.0028,109.889,0.278022
0.0028,104.902,0.277804
0.0028,99.9123,0.277575
0.0028,94.9129,0.27734
0.0028,89.902,0.277096
0.0028,84.8985,0.276842
0.0028,79.987,0.276582
0.0028,74.95,0.276313
0.0028,69.9047,0.27603
0.0028,64.9562,0.275747
0.0028,60.0129,0.275453
0.0028,54.8902,0.275148
0.0028,49.8805,0.274842
0.0028,44.8498,0.274539
0.0028,39.9805,0.274255
0.0028,34.8782,0.27395
0.0028,30.0383,0.273685
0.0028,24.9057,0.273417
0.0028,19.7865,0.273151
0.0028,14.7535,0.272891
0.0028,9.46688,0.27252
0.0027,310.11,0.271461
0.0027,304.981,0.271431
0.0027,299.988,0.271406
0.0027,294.999,0.27138
0.0027,289.885,0.271353
0.0027,284.94,0.271326
0.0027,279.902,0.271292
0.0027,274.966,0.271261
0.0027,269.941,0.27123
0.0027,264.929,0.271195
0.0027,259.908,0.271153
0.0027,254.9,0.271109
0.0027,249.883,0.271071
0.0027,244.885,0.271022
0.0027,239.877,0.270968
0.0027,234.898,0.270926
0.0027,229.986,0.270866
0.0027,224.987,0.270808
0.0027,219.986,0.270753
0.0027,214.975,0.270681
0.0027,209.979,0.270614
0.0027,204.95,0.270545
0.0027,199.947,0.270466
0.0027,194.954,0.270386
0.0027,189.939,0.270301
0.0027,184.937,0.270208
0.0027,179.938,0.270112
0.0027,174.935,0.270016
0.0027,169.928,0.269906
0.0027,164.936,0.269796
0.0027,159.905,0.269679
0.0027,154.928,0.269558
0.0027,149.954,0.269429
0.0027,144.982,0.269289
0.0027,139.888,0.269142
0.0027,134.902,0.26899
0.0027,129.929,0.268829
0.0027,124.967,0.268652
0.0027,119.985,0.268477
0.0027,114.988,0.268286
0.0027,109.889,0.268083
0.0027,104.902,0.267873
0.0027,99.9123,0.267651
0.0027,94.9129,0.267426
0.0027,89.902,0.26719
0.0027,84.8985,0.266945
0.0027,79.987,0.266696
0.0027,74.95,0.266436
0.0027,69.9047,0.266163
0.0027,64.9562,0.265891
0.0027,60.0129,0.265607
0.0027,54.8902,0.265313
0.0027,49.8805,0.265018
0.0027,44.8498,0.264726
0.0027,39.9805,0.264452
0.0027,34.8782,0.264158
0.0027,30.0383,0.263903
0.0027,24.9057,0.263644
0.0027,19.7865,0.263387
0.0027,14.7535,0.263136
0.0027,9.46688,0.262779
0.0026,310.11,0.261398
0.0026,304.981,0.261369
0.0026,299.988,0.261344
0.0026,294.999,0.26132
0.0026,289.885,0.261294
0.0026,284.94,0.261267
0.0026,279.902,0.261237
0.0026,274.966,0.261206
0.0026,269.941,0.261175
0.0026,264.929,0.261141
0.0026,259.908,0.261101
0.0026,254.9,0.26106
0.0026,249.883,0.261023
0.0026,244.885,0.260975
0.0026,239.877,0.260923
0.0026,234.898,0.260883
0.0026,229.986,0.260825
0.0026,224.987,0.260769
0.0026,219.986,0.260716
0.0026,214.975,0.260646
0.0026,209.979,0.260582
0.0026,204.95,0.260517
0.0026,199.947,0.260441
0.0026,194.954,0.260361
0.0026,189.939,0.260281
0.0026,184.937,0.260191
0.0026,179.938,0.260099
0.0026,174.935,0.260007
0.0026,169.928,0.259901
0.0026,164.936,0.259794
0.0026,159.905,0.259682
0.0026,154.928,0.259566
0.0026,149.954,0.259442
0.0026,144.982,0.259308
0.0026,139.888,0.259166
0.0026,134.902,0.259018
0.0026,129.929,0.258863
0.0026,124.967,0.258693
0.0026,119.985,0.258525
0.0026,114.988,0.258341
0.0026,109.889,0.258145
0.0026,104.902,0.257943
0.0026,99.9123,0.25773
0.0026,94.9129,0.257512
0.0026,89.902,0.257285
0.0026,84.8985,0.25705
0.0026,79.987,0.256809
0.0026,74.95,0.256559
0.0026,69.9047,0.256297
0.0026,64.9562,0.256033
0.0026,60.0129,0.255759
0.0026,54.8902,0.255476
0.0026,49.8805,0.255192
0.0026,44.8498,0.25491
0.0026,39.9805,0.254647
0.0026,34.8782,0.254363
0.0026,30.0383,0.254118
0.0026,24.9057,0.253868
0.0026,19.7865,0.253621
0.0026,14.7535,0.253379
0.0026,9.46688,0.253035
0.0025,310.11,0.251332
0.0025,304.981,0.251304
0.0025,299.988,0.251279
0.0025,294.999,0.251257
0.0025,289.885,0.251232
0.0025,284.94,0.251207
0.0025,279.902,0.251177
0.0025,274.966,0.251147
0.0025,269.941,0.251118
0.0025,264.929,0.251085
0.0025,259.908,0.251047
0.0025,254.9,0.251006
0.0025,249.883,0.250971
0.0025,244.885,0.250926
0.0025,239.877,0.250876
0.0025,234.898,0.250837
0.0025,229.986,0.250781
0.0025,224.987,0.250728
0.0025,219.986,0.250677
0.0025,214.975,0.25061
0.0025,209.979,0.250547
0.0025,204.95,0.250484
0.0025,199.947,0.250411
0.0025,194.954,0.250335
0.0025,189.939,0.250259
0.0025,184.937,0.250172
0.0025,179.938,0.250083
0.0025,174.935,0.249994
0.0025,169.928,0.249893
0.0025,164.936,0.24979
0.0025,159.905,0.249682
0.0025,154.928,0.249571
0.0025,149.954,0.249452
0.0025,144.982,0.249322
0.0025,139.888,0.249187
0.0025,134.902,0.249044
0.0025,129.929,0.248896
0.0025,124.967,0.248731
0.0025,119.985,0.248569
0.0025,114.988,0.248392
0.0025,109.889,0.248204
0.0025,104.902,0.248009
0.0025,99.9123,0.247806
0.0025,94.9129,0.247595
0.0025,89.902,0.247377
0.0025,84.8985,0.247152
0.0025,79.987,0.24692
0.0025,74.95,0.24668
0.0025,69.9047,0.246427
0.0025,64.9562,0.246176
0.0025,60.0129,0.245912
0.0025,54.8902,0.24564
0.0025,49.8805,0.245367
0.0025,44.8498,0.245097
0.0025,39.9805,0.244843
0.0025,34.8782,0.24457
0.0025,30.0383,0.244335
0.0025,24.9057,0.244094
0.0025,19.7865,0.243856
0.0025,14.7535,0.243624
0.0025,9.46688,0.243292
0.0024,310.11,0.241269
0.0024,304.981,0.241243
0.0024,299.988,0.241218
0.0024,294.999,0.241196
0.0024,289.885,0.241173
0.0024,284.94,0.241149
0.0024,279.902,0.24112
0.0024,274.966,0.241092
0.0024,269.941,0.241063
0.0024,264.929,0.241032
0.0024,259.908,0.240995
0.0024,254.9,0.240957
0.0024,249.883,0.240922
0.0024,244.885,0.24088
0.0024,239.877,0.240831
0.0024,234.898,0.240794
0.0024,229.986,0.24074
0.0024,224.987,0.240689
0.0024,219.986,0.24064
0.0024,214.975,0.240576
0.0024,209.979,0.240517
0.0024,204.95,0.240455
0.0024,199.947,0.240386
0.0024,194.954,0.240312
0.0024,189.939,0.240239
0.0024,184.937,0.240156
0.0024,179.938,0.240071
0.0024,174.935,0.239985
0.0024,169.928,0.239887
0.0024,164.936,0.239788
0.0024,159.905,0.239686
0.0024,154.928,0.239579
0.0024,149.954,0.239465
0.0024,144.982,0.23934
0.0024,139.888,0.23921
0.0024,134.902,0.239074
0.0024,129.929,0.23893
0.0024,124.967,0.238772
0.0024,119.985,0.238617
0.0024,114.988,0.238448
0.0024,109.889,0.238267
0.0024,104.902,0.238081
0.0024,99.9123,0.237884
0.0024,94.9129,0.237682
0.0024,89.902,0.237473
0.0024,84.8985,0.237257
0.0024,79.987,0.237034
0.0024,74.95,0.236805
0.0024,69.9047,0.236562
0.0024,64.9562,0.236319
0.0024,60.0129,0.236068
0.0024,54.8902,0.235806
0.0024,49.8805,0.235544
0.0024,44.8498,0.235283
0.0024,39.9805,0.235041
0.0024,34.8782,0.234777
0.0024,30.0383,0.234553
0.0024,24.9057,0.234321
0.0024,19.7865,0.234093
0.0024,14.7535,0.233871
0.0024,9.46688,0.233552
0.0023,310.11,0.231207
0.0023,304.981,0.231182
0.0023,299.988,0.231158
0.0023,294.999,0.231137
0.0023,289.885,0.231115
0.0023,284.94,0.231092
0.0023,279.902,0.231064
0.0023,274.966,0.231037
0.0023,269.941,0.231009
0.0023,264.929,0.23098
0.0023,259.908,0.230945
0.0023,254.9,0.230908
0.0023,249.883,0.230875
0.0023,244.885,0.230834
0.0023,239.877,0.230788
0.0023,234.898,0.230752
0.0023,229.986,0.2307
0.0023,224.987,0.230652
0.0023,219.986,0.230604
0.0023,214.975,0.230543
0.0023,209.979,0.230486
0.0023,204.95,0.230427
0.0023,199.947,0.23036
0.0023,194.954,0.230291
0.0023,189.939,0.23022
0.0023,184.937,0.23014
0.0023,179.938,0.230059
0.0023,174.935,0.229977
0.0023,169.928,0.229884
0.0023,164.936,0.229789
0.0023,159.905,0.22969
0.0023,154.928,0.229588
0.0023,149.954,0.229478
0.0023,144.982,0.229358
0.0023,139.888,0.229235
0.0023,134.902,0.229103
0.0023,129.929,0.228965
0.0023,124.967,0.228815
0.0023,119.985,0.228665
0.0023,114.988,0.228503
0.0023,109.889,0.228329
0.0023,104.902,0.228152
0.0023,99.9123,0.227963
0.0023,94.9129,0.22777
0.0023,89.902,0.22757
0.0023,84.8985,0.227362
0.0023,79.987,0.227149
0.0023,74.95,0.226929
0.0023,69.9047,0.226696
0.0023,64.9562,0.226463
0.0023,60.0129,0.226222
0.0023,54.8902,0.225972
0.0023,49.8805,0.22572
0.0023,44.8498,0.225471
0.0023,39.9805,0.225238
0.0023,34.8782,0.224986
0.0023,30.0383,0.224771
0.0023,24.9057,0.224549
0.0023,19.7865,0.224331
0.0023,14.7535,0.224118
0.0023,9.46688,0.223812
0.0022,310.11,0.221144
0.0022,304.981,0.22112
0.0022,299.988,0.221096
0.0022,294.999,0.221076
0.0022,289.885,0.221055
0.0022,284.94,0.221034
0.0022,279.902,0.221008
0.0022,274.966,0.220981
0.0022,269.941,0.220955
0.0022,264.929,0.220928
0.0022,259.908,0.220893
0.0022,254.9,0.220858
0.0022,249.883,0.220826
0.0022,244.885,0.220787
0.0022,239.877,0.220744
0.0022,234.898,0.220709
0.0022,229.986,0.22066
0.0022,224.987,0.220613
0.0022,219.986,0.220567
0.0022,214.975,0.22051
0.0022,209.979,0.220456
0.0022,204.95,0.220399
0.0022,199.947,0.220335
0.0022,194.954,0.220268
0.0022,189.939,0.2202
0.0022,184.937,0.220123
0.0022,179.938,0.220047
0.0022,174.935,0.219968
0.0022,169.928,0.219877
0.0022,164.936,0.219788
0.0022,159.905,0.219694
0.0022,154.928,0.219595
0.0022,149.954,0.219491
0.0022,144.982,0.219376
0.0022,139.888,0.219257
0.0022,134.902,0.219132
0.0022,129.929,0.219
0.0022,124.967,0.218857
0.0022,119.985,0.218713
0.0022,114.988,0.218558
0.0022,109.889,0.218392
0.0022,104.902,0.218222
0.0022,99.9123,0.218041
0.0022,94.9129,0.217857
0.0022,89.902,0.217665
0.0022,84.8985,0.217467
0.0022,79.987,0.217263
0.0022,74.95,0.217052
0.0022,69.9047,0.216829
0.0022,64.9562,0.216607
0.0022,60.0129,0.216375
0.0022,54.8902,0.216136
0.0022,49.8805,0.215896
0.0022,44.8498,0.215657
0.0022,39.9805,0.215434
0.0022,34.8782,0.215192
0.0022,30.0383,0.214986
0.0022,24.9057,0.214773
0.0022,19.7865,0.214566
0.0022,14.7535,0.214363
0.0022,9.46688,0.214069
0.0021,310.11,0.211078
0.0021,304.981,0.211055
0.0021,299.988,0.211033
0.0021,294.999,0.211013
0.0021,289.885,0.210994
0.0021,284.94,0.210974
0.0021,279.902,0.210949
0.0021,274.966,0.210923
0.0021,269.941,0.210898
0.0021,264.929,0.210871
0.0021,259.908,0.210838
0.0021,254.9,0.210805
0.0021,249.883,0.210775
0.0021,244.885,0.210737
0.0021,239.877,0.210696
0.0021,234.898,0.210663
0.0021,229.986,0.210615
0.0021,224.987,0.210571
0.0021,219.986,0.210528
0.0021,214.975,0.210473
0.0021,209.979,0.210421
0.0021,204.95,0.210367
0.0021,199.947,0.210306
0.0021,194.954,0.210242
0.0021,189.939,0.210178
0.0021,184.937,0.210103
0.0021,179.938,0.210032
0.0021,174.935,0.209956
0.0021,169.928,0.209869
0.0021,164.936,0.209784
0.0021,159.905,0.209693
0.0021,154.928,0.2096
0.0021,149.954,0.2095
0.0021,144.982,0.209391
0.0021,139.888,0.209278
0.0021,134.902,0.209158
0.0021,129.929,0.209032
0.0021,124.967,0.208894
0.0021,119.985,0.208757
0.0021,114.988,0.208608
0.0021,109.889,0.208452
0.0021,104.902,0.20829
0.0021,99.9123,0.208116
0.0021,94.9129,0.207941
0.0021,89.902,0.207758
0.0021,84.8985,0.20757
0.0021,79.987,0.207373
0.0021,74.95,0.207173
0.0021,69.9047,0.20696
0.0021,64.9562,0.206749
0.0021,60.0129,0.206527
0.0021,54.8902,0.2063
0.0021,49.8805,0.206071
0.0021,44.8498,0.205842
0.0021,39.9805,0.20563
0.0021,34.8782,0.2054
0.0021,30.0383,0.205202
0.0021,24.9057,0.204999
0.0021,19.7865,0.204803
0.0021,14.7535,0.204607
0.0021,9.46688,0.204327
0.002,310.11,0.201016
0.002,304.981,0.200994
0.002,299.988,0.200973
0.002,294.999,0.200953
0.002,289.885,0.200936
0.002,284.94,0.200917
0.002,279.902,0.200893
0.002,274.966,0.200868
0.002,269.941,0.200844
0.002,264.929,0.200819
0.002,259.908,0.200787
0.002,254.9,0.200757
0.002,249.883,0.200727
0.002,244.885,0.200691
0.002,239.877,0.200652
0.002,234.898,0.200621
0.002,229.986,0.200576
0.002,224.987,0.200533
0.002,219.986,0.200493
0.002,214.975,0.20044
0.002,209.979,0.200391
0.002,204.95,0.20034
0.002,199.947,0.200281
0.002,194.954,0.20022
0.002,189.939,0.200158
0.002,184.937,0.200088
0.002,179.938,0.200019
0.002,174.935,0.199948
0.002,169.928,0.199866
0.002,164.936,0.199784
0.002,159.905,0.199698
0.002,154.928,0.199609
0.002,149.954,0.199513
0.002,144.982,0.199409
0.002,139.888,0.199302
0.002,134.902,0.199187
0.002,129.929,0.199067
0.002,124.967,0.198937
0.002,119.985,0.198806
0.002,114.988,0.198665
0.002,109.889,0.198515
0.002,104.902,0.198361
0.002,99.9123,0.198196
0.002,94.9129,0.198029
0.002,89.902,0.197854
0.002,84.8985,0.197675
0.002,79.987,0.197488
0.002,74.95,0.197298
0.002,69.9047,0.197094
0.002,64.9562,0.196893
0.002,60.0129,0.196682
0.002,54.8902,0.196466
0.002,49.8805,0.196247
0.002,44.8498,0.196029
0.002,39.9805,0.195827
0.002,34.8782,0.195608
0.002,30.0383,0.195419
0.002,24.9057,0.195227
0.002,19.7865,0.19504
0.002,14.7535,0.194854
0.002,9.46688,0.194586
0.0019,310.11,0.190951
0.0019,304.981,0.19093
0.0019,299.988,0.19091
0.0019,294.999,0.190892
0.0019,289.885,0.190875
0.0019,284.94,0.190857
0.0019,279.902,0.190835
0.0019,274.966,0.190811
0.0019,269.941,0.190789
0.0019,264.929,0.190765
0.0019,259.908,0.190735
0.0019,254.9,0.190705
0.0019,249.883,0.190677
0.0019,244.885,0.190644
0.0019,239.877,0.190606
0.0019,234.898,0.190576
0.0019,229.986,0.190534
0.0019,224.987,0.190493
0.0019,219.986,0.190455
0.0019,214.975,0.190405
0.0019,209.979,0.190358
0.0019,204.95,0.19031
0.0019,199.947,0.190254
0.0019,194.954,0.190196
0.0019,189.939,0.190137
0.0019,184.937,0.19007
0.0019,179.938,0.190005
0.0019,174.935,0.189937
0.0019,169.928,0.189859
0.0019,164.936,0.189781
0.0019,159.905,0.189699
0.0019,154.928,0.189615
0.0019,149.954,0.189525
0.0019,144.982,0.189426
0.0019,139.888,0.189324
0.0019,134.902,0.189214
0.0019,129.929,0.189101
0.0019,124.967,0.188976
0.0019,119.985,0.188853
0.0019,114.988,0.188718
0.0019,109.889,0.188576
0.0019,104.902,0.18843
0.0019,99.9123,0.188273
0.0019,94.9129,0.188114
0.0019,89.902,0.187948
0.0019,84.8985,0.187778
0.0019,79.987,0.187601
0.0019,74.95,0.18742
0.0019,69.9047,0.187227
0.0019,64.9562,0.187036
0.0019,60.0129,0.186836
0.0019,54.8902,0.186631
0.0019,49.8805,0.186422
0.0019,44.8498,0.186215
0.0019,39.9805,0.186023
0.0019,34.8782,0.185815
0.0019,30.0383,0.185636
0.0019,24.9057,0.185453
0.0019,19.7865,0.185276
0.0019,14.7535,0.185099
0.0019,9.46688,0.184844
0.0018,310.11,0.180888
0.0018,304.981,0.180869
0.0018,299.988,0.180849
0.0018,294.999,0.180832
0.0018,289.885,0.180817
0.0018,284.94,0.180801
0.0018,279.902,0.180779
0.0018,274.966,0.180756
0.0018,269.941,0.180736
0.0018,264.929,0.180712
0.0018,259.908,0.180684
0.0018,254.9,0.180655
0.0018,249.883,0.18063
0.0018,244.885,0.180598
0.0018,239.877,0.180562
0.0018,234.898,0.180534
0.0018,229.986,0.180494
0.0018,224.987,0.180455
0.0018,219.986,0.180419
0.0018,214.975,0.180371
0.0018,209.979,0.180327
0.0018,204.95,0.180282
0.0018,199.947,0.180229
0.0018,194.954,0.180174
0.0018,189.939,0.180117
0.0018,184.937,0.180054
