I,T,Uraw
0.0015,118.927,3.59917
0.0015,116.954,3.574
0.0015,115.0,3.54845
0.0015,112.995,3.52119
0.0015,110.965,3.49439
0.0015,108.947,3.46735
0.0015,106.905,3.43937
0.0015,104.917,3.41307
0.0015,102.964,3.38672
0.0015,100.978,3.35957
0.0015,98.992,3.33289
0.0015,97.0044,3.30575
0.0015,94.9627,3.27695
0.0015,92.979,3.25034
0.0015,90.9894,3.22188
0.0015,88.9561,3.19318
0.0015,86.9607,3.16497
0.0015,84.9714,3.13742
0.0015,82.9678,3.10815
0.0015,80.9685,3.07959
0.0015,78.9726,3.05114
0.0015,76.9484,3.02192
0.0015,74.9513,2.99266
0.0015,72.9737,2.96397
0.0015,70.9531,2.9342
0.0015,68.9498,2.90487
0.0015,66.9715,2.87603
0.0015,64.952,2.84651
0.0015,62.9572,2.81744
0.0015,60.9579,2.78771
0.0015,58.9592,2.75896
0.0015,56.9708,2.72855
0.0015,54.9904,2.70019
0.0015,52.958,2.67136
0.0015,50.9797,2.64383
0.0015,48.9552,2.61559
0.0015,46.9802,2.58881
0.0015,44.9927,2.5624
0.0015,42.9796,2.53637
0.0015,40.9905,2.51182
0.0015,38.952,2.48772
0.0015,36.9269,2.46484
0.0015,34.9873,2.44488
0.0015,33.0072,2.42596
0.0015,30.9605,2.40893
0.0015,28.9819,2.39462
0.0015,26.9582,2.38207
0.0015,24.993,2.37308
0.0015,22.9966,2.36711
0.0015,20.9647,2.36472
0.0015,18.9082,2.36651
0.0015,16.9406,2.37247
0.0015,14.9812,2.38241
0.0015,13.0028,2.39671
0.0015,10.9915,2.41558
0.0015,8.93917,2.4379
0.0015,6.97176,2.46136
0.0015,5.00674,2.48384
0.0014,299.971,0.623609
0.0014,298.478,0.634271
0.0014,296.974,0.654323
0.0014,294.971,0.676237
0.0014,292.973,0.697766
0.0014,290.941,0.729833
0.0014,288.992,0.767988
0.0014,286.981,0.812589
0.0014,284.957,0.859278
0.0014,283.006,0.900986
0.0014,280.999,0.942261
0.0014,278.961,1.00578
0.0014,276.962,1.05408
0.0014,274.951,1.10132
0.0014,272.923,1.15554
0.0014,270.962,1.20258
0.0014,268.951,1.26609
0.0014,266.957,1.33357
0.0014,264.953,1.4014
0.0014,262.955,1.4748
0.0014,260.942,1.54897
0.0014,258.999,1.63648
0.0014,256.978,1.72217
0.0014,254.921,1.80797
0.0014,252.96,1.89553
0.0014,250.977,1.98445
0.0014,248.94,2.07849
0.0014,246.986,2.16797
0.0014,244.972,2.26368
0.0014,242.955,2.35984
0.0014,240.985,2.45417
0.0014,238.935,2.55554
0.0014,236.979,2.64695
0.0014,234.963,2.74375
0.0014,232.898,2.82576
0.0014,230.954,2.9164
0.0014,228.971,3.00827
0.0014,226.917,3.10129
0.0014,224.978,3.18325
0.0014,223.002,3.26343
0.0014,220.975,3.34381
0.0014,218.938,3.4187
0.0014,216.949,3.4867
0.0014,214.952,3.55139
0.0014,212.993,3.60915
0.0014,210.978,3.6647
0.0014,208.957,3.71516
0.0014,206.937,3.75906
0.0014,204.985,3.79816
0.0014,202.928,3.83431
0.0014,200.922,3.86464
0.0014,198.908,3.89053
0.0014,196.916,3.91188
0.0014,194.976,3.92914
0.0014,192.98,3.94288
0.0014,190.983,3.95303
0.0014,188.983,3.95928
0.0014,186.976,3.96253
0.0014,184.979,3.96329
0.0014,182.987,3.96122
0.0014,180.961,3.95707
0.0014,178.976,3.95049
0.0014,176.947,3.94266
0.0014,174.918,3.93233
0.0014,172.932,3.92127
0.0014,170.965,3.90821
0.0014,168.945,3.89389
0.0014,166.976,3.87919
0.0014,164.937,3.86224
0.0014,162.957,3.84519
0.0014,160.983,3.82717
0.0014,158.988,3.80857
0.0014,156.985,3.78909
0.0014,154.983,3.76917
0.0014,152.999,3.74857
0.0014,150.972,3.72784
0.0014,148.984,3.7069
0.0014,146.989,3.68544
0.0014,144.982,3.66384
0.0014,142.943,3.64104
0.0014,140.916,3.61839
0.0014,138.953,3.59628
0.0014,136.975,3.57379
0.0014,134.978,3.55044
0.0014,132.979,3.52733
0.0014,130.99,3.50429
0.0014,128.973,3.48023
0.0014,126.987,3.45708
0.0014,124.984,3.43295
0.0014,122.984,3.40931
0.0014,120.947,3.38534
0.0014,118.927,3.36059
0.0014,116.954,3.33704
0.0014,115.0,3.31314
0.0014,112.995,3.28762
0.0014,110.965,3.26256
0.0014,108.947,3.23726
0.0014,106.905,3.21108
0.0014,104.917,3.18646
0.0014,102.964,3.1618
0.0014,100.978,3.13638
0.0014,98.992,3.1114
0.0014,97.0044,3.08598
0.0014,94.9627,3.05902
0.0014,92.979,3.03408
0.0014,90.9894,3.00747
0.0014,88.9561,2.98057
0.0014,86.9607,2.95419
0.0014,84.9714,2.92838
0.0014,82.9678,2.90099
0.0014,80.9685,2.87425
0.0014,78.9726,2.84762
0.0014,76.9484,2.82025
0.0014,74.9513,2.7929
0.0014,72.9737,2.76605
0.0014,70.9531,2.73819
0.0014,68.9498,2.71072
0.0014,66.9715,2.68377
0.0014,64.952,2.65617
0.0014,62.9572,2.62901
0.0014,60.9579,2.60121
0.0014,58.9592,2.57433
0.0014,56.9708,2.54593
0.0014,54.9904,2.51943
0.0014,52.958,2.49248
0.0014,50.9797,2.46674
0.0014,48.9552,2.44037
0.0014,46.9802,2.41534
0.0014,44.9927,2.39066
0.0014,42.9796,2.36637
0.0014,40.9905,2.34343
0.0014,38.952,2.32092
0.0014,36.9269,2.29958
0.0014,34.9873,2.28095
0.0014,33.0072,2.26329
0.0014,30.9605,2.24742
0.0014,28.9819,2.23408
0.0014,26.9582,2.22237
0.0014,24.993,2.21401
0.0014,22.9966,2.2085
0.0014,20.9647,2.20633
0.0014,18.9082,2.2081
0.0014,16.9406,2.2138
0.0014,14.9812,2.2232
0.0014,13.0028,2.23678
0.0014,10.9915,2.2547
0.0014,8.93917,2.27585
0.0014,6.97176,2.29826
0.0014,5.00674,2.31989
0.0013,299.971,0.579066
0.0013,298.478,0.589007
0.0013,296.974,0.607714
0.0013,294.971,0.627963
0.0013,292.973,0.64797
0.0013,290.941,0.677783
0.0013,288.992,0.713215
0.0013,286.981,0.754651
0.0013,284.957,0.797995
0.0013,283.006,0.836768
0.0013,280.999,0.875103
0.0013,278.961,0.934445
0.0013,276.962,0.979547
0.0013,274.951,1.02282
0.0013,272.923,1.07318
0.0013,270.962,1.11693
0.0013,268.951,1.17594
0.0013,266.957,1.23864
0.0013,264.953,1.30167
0.0013,262.955,1.36984
0.0013,260.942,1.43877
0.0013,258.999,1.52006
0.0013,256.978,1.59965
0.0013,254.921,1.67942
0.0013,252.96,1.76076
0.0013,250.977,1.84339
0.0013,248.94,1.93075
0.0013,246.986,2.01387
0.0013,244.972,2.10279
0.0013,242.955,2.19218
0.0013,240.985,2.27984
0.0013,238.935,2.37402
0.0013,236.979,2.45891
0.0013,234.963,2.54885
0.0013,232.898,2.62508
0.0013,230.954,2.70933
0.0013,228.971,2.79468
0.0013,226.917,2.88109
0.0013,224.978,2.95725
0.0013,223.002,3.03176
0.0013,220.975,3.10646
0.0013,218.938,3.17604
0.0013,216.949,3.23921
0.0013,214.952,3.29929
0.0013,212.993,3.35297
0.0013,210.978,3.4046
0.0013,208.957,3.45149
0.0013,206.937,3.49231
0.0013,204.985,3.52866
0.0013,202.928,3.56225
0.0013,200.922,3.59041
0.0013,198.908,3.61448
0.0013,196.916,3.63432
0.0013,194.976,3.65037
0.0013,192.98,3.66314
0.0013,190.983,3.67259
0.0013,188.983,3.67842
0.0013,186.976,3.68145
0.0013,184.979,3.68216
0.0013,182.987,3.68024
0.0013,180.961,3.6764
0.0013,178.976,3.67029
0.0013,176.947,3.663
0.0013,174.918,3.65343
0.0013,172.932,3.64314
0.0013,170.965,3.63102
0.0013,168.945,3.61772
0.0013,166.976,3.60406
0.0013,164.937,3.5883
0.0013,162.957,3.57246
0.0013,160.983,3.55573
0.0013,158.988,3.53843
0.0013,156.985,3.52033
0.0013,154.983,3.50179
0.0013,152.999,3.48262
0.0013,150.972,3.46335
0.0013,148.984,3.44387
0.0013,146.989,3.42392
0.0013,144.982,3.40384
0.0013,142.943,3.38264
0.0013,140.916,3.36154
0.0013,138.953,3.34099
0.0013,136.975,3.32006
0.0013,134.978,3.29834
0.0013,132.979,3.27682
0.0013,130.99,3.25538
0.0013,128.973,3.233
0.0013,126.987,3.21145
0.0013,124.984,3.18899
0.0013,122.984,3.16699
0.0013,120.947,3.14468
0.0013,118.927,3.12161
0.0013,116.954,3.09969
0.0013,115.0,3.07744
0.0013,112.995,3.05366
0.0013,110.965,3.03034
0.0013,108.947,3.00678
0.0013,106.905,2.98239
0.0013,104.917,2.95946
0.0013,102.964,2.9365
0.0013,100.978,2.91279
0.0013,98.992,2.88957
0.0013,97.0044,2.86588
0.0013,94.9627,2.84077
0.0013,92.979,2.81753
0.0013,90.9894,2.79273
0.0013,88.9561,2.76767
0.0013,86.9607,2.7431
0.0013,84.9714,2.71901
0.0013,82.9678,2.69354
0.0013,80.9685,2.66862
0.0013,78.9726,2.64384
0.0013,76.9484,2.61836
0.0013,74.9513,2.59291
0.0013,72.9737,2.56795
0.0013,70.9531,2.54206
0.0013,68.9498,2.51649
0.0013,66.9715,2.49142
0.0013,64.952,2.46574
0.0013,62.9572,2.44048
0.0013,60.9579,2.41464
0.0013,58.9592,2.38963
0.0013,56.9708,2.36321
0.0013,54.9904,2.33858
0.0013,52.958,2.31355
0.0013,50.9797,2.28965
0.0013,48.9552,2.26515
0.0013,46.9802,2.24188
0.0013,44.9927,2.21897
0.0013,42.9796,2.19641
0.0013,40.9905,2.17512
0.0013,38.952,2.15421
0.0013,36.9269,2.1344
0.0013,34.9873,2.11707
0.0013,33.0072,2.1007
0.0013,30.9605,2.08595
0.0013,28.9819,2.07358
0.0013,26.9582,2.06274
0.0013,24.993,2.05502
0.0013,22.9966,2.04993
0.0013,20.9647,2.04799
0.0013,18.9082,2.04972
0.0013,16.9406,2.05512
0.0013,14.9812,2.06399
0.0013,13.0028,2.07676
0.0013,10.9915,2.09367
0.0013,8.93917,2.11369
0.0013,6.97176,2.13493
0.0013,5.00674,2.15564
0.0012,299.971,0.534524
0.0012,298.478,0.543739
0.0012,296.974,0.560946
0.0012,294.971,0.579703
0.0012,292.973,0.598155
0.0012,290.941,0.625723
0.0012,288.992,0.658436
0.0012,286.981,0.696692
0.0012,284.957,0.736692
0.0012,283.006,0.772507
0.0012,280.999,0.807912
0.0012,278.961,0.862718
0.0012,276.962,0.904359
0.0012,274.951,0.944948
0.0012,272.923,0.991089
0.0012,270.962,1.03122
0.0012,268.951,1.08573
0.0012,266.957,1.14365
0.0012,264.953,1.20185
0.0012,262.955,1.26482
0.0012,260.942,1.32851
0.0012,258.999,1.40351
0.0012,256.978,1.47708
0.0012,254.921,1.55075
0.0012,252.96,1.62583
0.0012,250.977,1.70223
0.0012,248.94,1.78293
0.0012,246.986,1.85967
0.0012,244.972,1.94175
0.0012,242.955,2.02438
0.0012,240.985,2.10534
0.0012,238.935,2.19234
0.0012,236.979,2.27071
0.0012,234.963,2.35378
0.0012,232.898,2.42425
0.0012,230.954,2.50209
0.0012,228.971,2.58091
0.0012,226.917,2.66071
0.0012,224.978,2.73106
0.0012,223.002,2.79992
0.0012,220.975,2.86892
0.0012,218.938,2.93316
0.0012,216.949,2.99154
0.0012,214.952,3.04699
0.0012,212.993,3.09658
0.0012,210.978,3.1443
0.0012,208.957,3.18763
0.0012,206.937,3.22531
0.0012,204.985,3.2589
0.0012,202.928,3.28993
0.0012,200.922,3.31595
0.0012,198.908,3.3382
0.0012,196.916,3.35653
0.0012,194.976,3.37135
0.0012,192.98,3.38317
0.0012,190.983,3.39191
0.0012,188.983,3.39729
0.0012,186.976,3.4001
0.0012,184.979,3.40075
0.0012,182.987,3.39898
0.0012,180.961,3.39544
0.0012,178.976,3.38981
0.0012,176.947,3.38307
0.0012,174.918,3.37423
0.0012,172.932,3.36474
0.0012,170.965,3.35353
0.0012,168.945,3.34121
0.0012,166.976,3.32861
0.0012,164.937,3.31407
0.0012,162.957,3.29941
0.0012,160.983,3.28396
0.0012,158.988,3.26794
0.0012,156.985,3.25123
0.0012,154.983,3.23407
0.0012,152.999,3.21635
0.0012,150.972,3.19855
0.0012,148.984,3.18053
0.0012,146.989,3.16208
0.0012,144.982,3.14351
0.0012,142.943,3.12388
0.0012,140.916,3.10435
0.0012,138.953,3.08533
0.0012,136.975,3.06599
0.0012,134.978,3.04587
0.0012,132.979,3.02596
0.0012,130.99,3.00613
0.0012,128.973,2.98543
0.0012,126.987,2.96547
0.0012,124.984,2.94468
0.0012,122.984,2.92432
0.0012,120.947,2.90366
0.0012,118.927,2.88232
0.0012,116.954,2.86201
0.0012,115.0,2.84142
0.0012,112.995,2.81943
0.0012,110.965,2.79784
0.0012,108.947,2.776
0.0012,106.905,2.7534
0.0012,104.917,2.73215
0.0012,102.964,2.7109
0.0012,100.978,2.68892
0.0012,98.992,2.66744
0.0012,97.0044,2.64549
0.0012,94.9627,2.62223
0.0012,92.979,2.6007
0.0012,90.9894,2.57774
0.0012,88.9561,2.55454
0.0012,86.9607,2.53182
0.0012,84.9714,2.50949
0.0012,82.9678,2.48594
0.0012,80.9685,2.46289
0.0012,78.9726,2.43998
0.0012,76.9484,2.4164
0.0012,74.9513,2.39286
0.0012,72.9737,2.36977
0.0012,70.9531,2.34585
0.0012,68.9498,2.32218
0.0012,66.9715,2.29902
0.0012,64.952,2.27527
0.0012,62.9572,2.25195
0.0012,60.9579,2.22806
0.0012,58.9592,2.20495
0.0012,56.9708,2.18058
0.0012,54.9904,2.15783
0.0012,52.958,2.13471
0.0012,50.9797,2.11264
0.0012,48.9552,2.09002
0.0012,46.9802,2.06854
0.0012,44.9927,2.04739
0.0012,42.9796,2.02654
0.0012,40.9905,2.00688
0.0012,38.952,1.98757
0.0012,36.9269,1.96928
0.0012,34.9873,1.9533
0.0012,33.0072,1.93818
0.0012,30.9605,1.9246
0.0012,28.9819,1.9132
0.0012,26.9582,1.9032
0.0012,24.993,1.89609
0.0012,22.9966,1.89144
0.0012,20.9647,1.88972
0.0012,18.9082,1.89138
0.0012,16.9406,1.89647
0.0012,14.9812,1.90482
0.0012,13.0028,1.91674
0.0012,10.9915,1.93261
0.0012,8.93917,1.95141
0.0012,6.97176,1.97147
0.0012,5.00674,1.99113
0.0011,299.971,0.489975
0.0011,298.478,0.498455
0.0011,296.974,0.514265
0.0011,294.971,0.531389
0.0011,292.973,0.548329
0.0011,290.941,0.573636
0.0011,288.992,0.60363
0.0011,286.981,0.638712
0.0011,284.957,0.675382
0.0011,283.006,0.70823
0.0011,280.999,0.740686
0.0011,278.961,0.790946
0.0011,276.962,0.829117
0.0011,274.951,0.866369
0.0011,272.923,0.908997
0.0011,270.962,0.946116
0.0011,268.951,0.995766
0.0011,266.957,1.04857
0.0011,264.953,1.10197
0.0011,262.955,1.15972
0.0011,260.942,1.21813
0.0011,258.999,1.28691
0.0011,256.978,1.35436
0.0011,254.921,1.42196
0.0011,252.96,1.49077
0.0011,250.977,1.56089
0.0011,248.94,1.63493
0.0011,246.986,1.7053
0.0011,244.972,1.78062
0.0011,242.955,1.85639
0.0011,240.985,1.93066
0.0011,238.935,2.01048
0.0011,236.979,2.08233
0.0011,234.963,2.1585
0.0011,232.898,2.22318
0.0011,230.954,2.29462
0.0011,228.971,2.36691
0.0011,226.917,2.44011
0.0011,224.978,2.50464
0.0011,223.002,2.56782
0.0011,220.975,2.6311
0.0011,218.938,2.69002
0.0011,216.949,2.74357
0.0011,214.952,2.79443
0.0011,212.993,2.83993
0.0011,210.978,2.88369
0.0011,208.957,2.92345
0.0011,206.937,2.95803
0.0011,204.985,2.98883
0.0011,202.928,3.0173
0.0011,200.922,3.04117
0.0011,198.908,3.06159
0.0011,196.916,3.07839
0.0011,194.976,3.09199
0.0011,192.98,3.10284
0.0011,190.983,3.11086
0.0011,188.983,3.11581
0.0011,186.976,3.1184
0.0011,184.979,3.119
0.0011,182.987,3.11736
0.0011,180.961,3.11412
0.0011,178.976,3.10897
0.0011,176.947,3.10277
0.0011,174.918,3.09464
0.0011,172.932,3.08594
0.0011,170.965,3.07565
0.0011,168.945,3.06434
0.0011,166.976,3.05278
0.0011,164.937,3.03943
0.0011,162.957,3.02598
0.0011,160.983,3.01179
0.0011,158.988,2.99706
0.0011,156.985,2.98172
0.0011,154.983,2.96595
0.0011,152.999,2.94967
0.0011,150.972,2.93331
0.0011,148.984,2.91678
0.0011,146.989,2.89983
0.0011,144.982,2.88276
0.0011,142.943,2.86472
0.0011,140.916,2.84678
0.0011,138.953,2.82931
0.0011,136.975,2.81154
0.0011,134.978,2.79304
0.0011,132.979,2.77474
0.0011,130.99,2.75651
0.0011,128.973,2.73747
0.0011,126.987,2.7191
0.0011,124.984,2.7
0.0011,122.984,2.68127
0.0011,120.947,2.66227
0.0011,118.927,2.64264
0.0011,116.954,2.62397
0.0011,115.0,2.60503
0.0011,112.995,2.58481
0.0011,110.965,2.56495
0.0011,108.947,2.54484
0.0011,106.905,2.52407
0.0011,104.917,2.50453
0.0011,102.964,2.48499
0.0011,100.978,2.46476
0.0011,98.992,2.44502
0.0011,97.0044,2.42482
0.0011,94.9627,2.40343
0.0011,92.979,2.38362
0.0011,90.9894,2.36252
0.0011,88.9561,2.3412
0.0011,86.9607,2.32034
0.0011,84.9714,2.29981
0.0011,82.9678,2.2782
0.0011,80.9685,2.25701
0.0011,78.9726,2.23597
0.0011,76.9484,2.21431
0.0011,74.9513,2.19272
0.0011,72.9737,2.17152
0.0011,70.9531,2.14959
0.0011,68.9498,2.12785
0.0011,66.9715,2.10661
0.0011,64.952,2.08481
0.0011,62.9572,2.06344
0.0011,60.9579,2.04152
0.0011,58.9592,2.02031
0.0011,56.9708,1.99796
0.0011,54.9904,1.97709
0.0011,52.958,1.9559
0.0011,50.9797,1.93565
0.0011,48.9552,1.91494
0.0011,46.9802,1.89524
0.0011,44.9927,1.87585
0.0011,42.9796,1.85674
0.0011,40.9905,1.83875
0.0011,38.952,1.82104
0.0011,36.9269,1.80427
0.0011,34.9873,1.78964
0.0011,33.0072,1.7758
0.0011,30.9605,1.76334
0.0011,28.9819,1.75289
0.0011,26.9582,1.74377
0.0011,24.993,1.73728
0.0011,22.9966,1.73306
0.0011,20.9647,1.73152
0.0011,18.9082,1.73312
0.0011,16.9406,1.73789
0.0011,14.9812,1.74565
0.0011,13.0028,1.75672
0.0011,10.9915,1.77151
0.0011,8.93917,1.78904
0.0011,6.97176,1.80781
0.0011,5.00674,1.82638
0.001,299.971,0.445426
0.001,298.478,0.453164
0.001,296.974,0.467507
0.001,294.971,0.48309
0.001,292.973,0.498511
0.001,290.941,0.52154
0.001,288.992,0.548804
0.001,286.981,0.580715
0.001,284.957,0.61406
0.001,283.006,0.643941
0.001,280.999,0.673447
0.001,278.961,0.719159
0.001,276.962,0.753853
0.001,274.951,0.78776
0.001,272.923,0.826521
0.001,270.962,0.8603
0.001,268.951,0.905783
0.001,266.957,0.954112
0.001,264.953,1.00224
0.001,262.955,1.05454
0.001,260.942,1.1077
0.001,258.999,1.17021
0.001,256.978,1.23156
0.001,254.921,1.29307
0.001,252.96,1.35563
0.001,250.977,1.41947
0.001,248.94,1.48681
0.001,246.986,1.5508
0.001,244.972,1.61933
0.001,242.955,1.68825
0.001,240.985,1.75584
0.001,238.935,1.82844
0.001,236.979,1.89377
0.001,234.963,1.96305
0.001,232.898,2.02195
0.001,230.954,2.08697
0.001,228.971,2.15272
0.001,226.917,2.21928
0.001,224.978,2.27801
0.001,223.002,2.33548
0.001,220.975,2.39307
0.001,218.938,2.44665
0.001,216.949,2.49538
0.001,214.952,2.54164
0.001,212.993,2.58303
0.001,210.978,2.62284
0.001,208.957,2.65902
0.001,206.937,2.69048
0.001,204.985,2.7185
0.001,202.928,2.74441
0.001,200.922,2.76616
0.001,198.908,2.78473
0.001,196.916,2.80002
0.001,194.976,2.81239
0.001,192.98,2.82224
0.001,190.983,2.82956
0.001,188.983,2.83407
0.001,186.976,2.8364
0.001,184.979,2.83694
0.001,182.987,2.83546
0.001,180.961,2.83252
0.001,178.976,2.82781
0.001,176.947,2.82216
0.001,174.918,2.81476
0.001,172.932,2.80683
0.001,170.965,2.79747
0.001,168.945,2.78717
0.001,166.976,2.77664
0.001,164.937,2.76447
0.001,162.957,2.75219
0.001,160.983,2.73926
0.001,158.988,2.72583
0.001,156.985,2.71186
0.001,154.983,2.69749
0.001,152.999,2.68266
0.001,150.972,2.66773
0.001,148.984,2.65269
0.001,146.989,2.63723
0.001,144.982,2.62167
0.001,142.943,2.60523
0.001,140.916,2.58886
0.001,138.953,2.57294
0.001,136.975,2.55673
0.001,134.978,2.53985
0.001,132.979,2.52317
0.001,130.99,2.50654
0.001,128.973,2.48919
0.001,126.987,2.47245
0.001,124.984,2.45502
0.001,122.984,2.43794
0.001,120.947,2.42059
0.001,118.927,2.40267
0.001,116.954,2.38563
0.001,115.0,2.36834
0.001,112.995,2.3499
0.001,110.965,2.33177
0.001,108.947,2.31343
0.001,106.905,2.29448
0.001,104.917,2.27666
0.001,102.964,2.25884
0.001,100.978,2.24038
0.001,98.992,2.2224
0.001,97.0044,2.20398
0.001,94.9627,2.18449
0.001,92.979,2.16642
0.001,90.9894,2.14723
0.001,88.9561,2.12778
0.001,86.9607,2.1088
0.001,84.9714,2.09007
0.001,82.9678,2.07041
0.001,80.9685,2.05109
0.001,78.9726,2.03194
0.001,76.9484,2.01222
0.001,74.9513,1.99255
0.001,72.9737,1.97329
0.001,70.9531,1.95334
0.001,68.9498,1.93355
0.001,66.9715,1.91423
0.001,64.952,1.8944
0.001,62.9572,1.87499
0.001,60.9579,1.85505
0.001,58.9592,1.83576
0.001,56.9708,1.81546
0.001,54.9904,1.79648
0.001,52.958,1.77721
0.001,50.9797,1.7588
0.001,48.9552,1.73998
0.001,46.9802,1.72208
0.001,44.9927,1.70445
0.001,42.9796,1.68709
0.001,40.9905,1.67071
0.001,38.952,1.65463
0.001,36.9269,1.63939
0.001,34.9873,1.62608
0.001,33.0072,1.61352
0.001,30.9605,1.60222
0.001,28.9819,1.59273
0.001,26.9582,1.58444
0.001,24.993,1.57856
0.001,22.9966,1.57475
0.001,20.9647,1.5734
0.001,18.9082,1.57492
0.001,16.9406,1.57934
0.001,14.9812,1.58652
0.001,13.0028,1.59674
0.001,10.9915,1.61035
0.001,8.93917,1.62655
0.001,6.97176,1.64399
0.001,5.00674,1.66137
0.0009,299.971,0.40087
0.0009,298.478,0.407856
0.0009,296.974,0.420801
0.0009,294.971,0.434775
0.0009,292.973,0.448675
0.0009,290.941,0.469418
0.0009,288.992,0.493954
0.0009,286.981,0.522691
0.0009,284.957,0.552705
0.0009,283.006,0.579604
0.0009,280.999,0.606164
0.0009,278.961,0.647326
0.0009,276.962,0.678562
0.0009,274.951,0.709106
0.0009,272.923,0.743995
0.0009,270.962,0.774424
0.0009,268.951,0.815381
0.0009,266.957,0.858905
0.0009,264.953,0.902607
0.0009,262.955,0.949953
0.0009,260.942,0.997507
0.0009,258.999,1.05341
0.0009,256.978,1.10867
0.0009,254.921,1.16406
0.0009,252.96,1.22037
0.0009,250.977,1.27788
0.0009,248.94,1.33853
0.0009,246.986,1.39615
0.0009,244.972,1.45788
0.0009,242.955,1.51994
0.0009,240.985,1.58081
0.0009,238.935,1.64621
0.0009,236.979,1.70503
0.0009,234.963,1.76741
0.0009,232.898,1.82047
0.0009,230.954,1.87906
0.0009,228.971,1.93826
0.0009,226.917,1.9982
0.0009,224.978,2.05112
0.0009,223.002,2.10288
0.0009,220.975,2.15474
0.0009,218.938,2.20299
0.0009,216.949,2.24689
0.0009,214.952,2.28853
0.0009,212.993,2.32582
0.0009,210.978,2.36167
0.0009,208.957,2.39428
0.0009,206.937,2.42263
0.0009,204.985,2.44785
0.0009,202.928,2.4712
0.0009,200.922,2.49077
0.0009,198.908,2.50748
0.0009,196.916,2.52125
0.0009,194.976,2.5324
0.0009,192.98,2.54126
0.0009,190.983,2.54785
0.0009,188.983,2.55192
0.0009,186.976,2.55402
0.0009,184.979,2.55449
0.0009,182.987,2.55316
0.0009,180.961,2.55049
0.0009,178.976,2.54624
0.0009,176.947,2.54114
0.0009,174.918,2.53446
0.0009,172.932,2.52731
0.0009,170.965,2.51886
0.0009,168.945,2.50956
0.0009,166.976,2.50007
0.0009,164.937,2.48908
0.0009,162.957,2.478
0.0009,160.983,2.46634
0.0009,158.988,2.45422
0.0009,156.985,2.44161
0.0009,154.983,2.42863
0.0009,152.999,2.41528
0.0009,150.972,2.40176
0.0009,148.984,2.3882
0.0009,146.989,2.37423
0.0009,144.982,2.36018
0.0009,142.943,2.34532
0.0009,140.916,2.33053
0.0009,138.953,2.31616
0.0009,136.975,2.30151
0.0009,134.978,2.28629
0.0009,132.979,2.27122
0.0009,130.99,2.25621
0.0009,128.973,2.24054
0.0009,126.987,2.22541
0.0009,124.984,2.20966
0.0009,122.984,2.19423
0.0009,120.947,2.17855
0.0009,118.927,2.16236
0.0009,116.954,2.14698
0.0009,115.0,2.13135
0.0009,112.995,2.11474
0.0009,110.965,2.09835
0.0009,108.947,2.08177
0.0009,106.905,2.06467
0.0009,104.917,2.04858
0.0009,102.964,2.0325
0.0009,100.978,2.01582
0.0009,98.992,1.9996
0.0009,97.0044,1.98297
0.0009,94.9627,1.9654
0.0009,92.979,1.94909
0.0009,90.9894,1.93179
0.0009,88.9561,1.91427
0.0009,86.9607,1.89714
0.0009,84.9714,1.88027
0.0009,82.9678,1.86257
0.0009,80.9685,1.84515
0.0009,78.9726,1.8279
0.0009,76.9484,1.81015
0.0009,74.9513,1.79245
0.0009,72.9737,1.7751
0.0009,70.9531,1.75713
0.0009,68.9498,1.73933
0.0009,66.9715,1.72191
0.0009,64.952,1.70408
0.0009,62.9572,1.68662
0.0009,60.9579,1.66865
0.0009,58.9592,1.6513
0.0009,56.9708,1.63301
0.0009,54.9904,1.61593
0.0009,52.958,1.5986
0.0009,50.9797,1.58204
0.0009,48.9552,1.5651
0.0009,46.9802,1.549
0.0009,44.9927,1.53313
0.0009,42.9796,1.51751
0.0009,40.9905,1.5028
0.0009,38.952,1.48833
0.0009,36.9269,1.47462
0.0009,34.9873,1.46264
0.0009,33.0072,1.45135
0.0009,30.9605,1.44117
0.0009,28.9819,1.43266
0.0009,26.9582,1.42522
0.0009,24.993,1.41995
0.0009,22.9966,1.41656
0.0009,20.9647,1.41538
0.0009,18.9082,1.41681
0.0009,16.9406,1.42085
0.0009,14.9812,1.42741
0.0009,13.0028,1.43672
0.0009,10.9915,1.44913
0.0009,8.93917,1.46398
0.0009,6.97176,1.48
0.0009,5.00674,1.4961
0.0008,299.971,0.356319
0.0008,298.478,0.362548
0.0008,296.974,0.374101
0.0008,294.971,0.386453
0.0008,292.973,0.39884
0.0008,290.941,0.417288
0.0008,288.992,0.439089
0.0008,286.981,0.46465
0.0008,284.957,0.491343
0.0008,283.006,0.515269
0.0008,280.999,0.53888
0.0008,278.961,0.575472
0.0008,276.962,0.603234
0.0008,274.951,0.630419
0.0008,272.923,0.661442
0.0008,270.962,0.688519
0.0008,268.951,0.72494
0.0008,266.957,0.763651
0.0008,264.953,0.8025
0.0008,262.955,0.844627
0.0008,260.942,0.887234
0.0008,258.999,0.937233
0.0008,256.978,0.986196
0.0008,254.921,1.03493
0.0008,252.96,1.08503
0.0008,250.977,1.1362
0.0008,248.94,1.19015
0.0008,246.986,1.24138
0.0008,244.972,1.29631
0.0008,242.955,1.35149
0.0008,240.985,1.40566
0.0008,238.935,1.46381
0.0008,236.979,1.51611
0.0008,234.963,1.57159
0.0008,232.898,1.61882
0.0008,230.954,1.67097
0.0008,228.971,1.72362
