I,T,Uraw
0.0002,186.906,0.769475
0.0002,185.868,0.769779
0.0002,184.875,0.769356
0.0002,183.91,0.770252
0.0002,182.886,0.770165
0.0002,181.855,0.771259
0.0002,180.864,0.770119
0.0002,179.872,0.769249
0.0002,178.831,0.768223
0.0002,177.866,0.767505
0.0002,176.918,0.767457
0.0002,175.907,0.766605
0.0002,174.896,0.765115
0.0002,173.842,0.76703
0.0002,172.831,0.765883
0.0002,171.861,0.764344
0.0002,170.871,0.765074
0.0002,169.864,0.762211
0.0002,168.87,0.760958
0.0002,167.876,0.758935
0.0002,166.829,0.757598
0.0002,165.848,0.755637
0.0002,164.892,0.754179
0.0002,163.892,0.753186
0.0002,162.863,0.751703
0.0002,161.882,0.749325
0.0002,160.894,0.748099
0.0002,159.855,0.746247
0.0002,158.878,0.744902
0.0002,157.871,0.745904
0.0002,156.861,0.74218
0.0002,155.891,0.740193
0.0002,154.832,0.739541
0.0002,153.84,0.737755
0.0002,152.868,0.734939
0.0002,151.86,0.733986
0.0002,150.845,0.730881
0.0002,149.87,0.728782
0.0002,148.88,0.727872
0.0002,147.828,0.726841
0.0002,146.851,0.724501
0.0002,145.898,0.721963
0.0002,144.885,0.719302
0.0002,143.857,0.717365
0.0002,142.872,0.715194
0.0002,141.88,0.713438
0.0002,140.897,0.711164
0.0002,139.922,0.709482
0.0002,138.909,0.707097
0.0002,137.896,0.705072
0.0002,136.85,0.703861
0.0002,135.86,0.703881
0.0002,134.885,0.700746
0.0002,133.85,0.696532
0.0002,132.824,0.695031
0.0002,131.861,0.692366
0.0002,130.882,0.692605
0.0002,129.853,0.689759
0.0002,128.87,0.685864
0.0002,127.887,0.684904
0.0002,126.846,0.680155
0.0002,125.825,0.678097
0.0002,124.868,0.675472
0.0002,123.886,0.678762
0.0002,122.891,0.672103
0.0002,121.894,0.66916
0.0002,120.871,0.667922
0.0002,119.855,0.664147
0.0002,118.892,0.663903
0.0002,117.901,0.660544
0.0002,116.846,0.655495
0.0002,115.857,0.65317
0.0002,114.878,0.650934
0.0002,113.845,0.64854
0.0002,112.828,0.646081
0.0002,111.857,0.643744
0.0002,110.863,0.641349
0.0002,109.869,0.639003
0.0002,108.913,0.636654
0.0002,107.881,0.634127
0.0002,106.9,0.631782
0.0002,105.909,0.629379
0.0002,104.875,0.626849
0.0002,103.884,0.624392
0.0002,102.893,0.622053
0.0002,101.856,0.619664
0.0002,100.83,0.617034
0.0002,99.8397,0.614625
0.0002,98.8402,0.611926
0.0002,97.8523,0.609453
0.0002,96.8605,0.607073
0.0002,95.8819,0.605119
0.0002,94.9116,0.602711
0.0002,93.8629,0.599949
0.0002,92.8699,0.598219
0.0002,91.8738,0.594884
0.0002,90.8821,0.591741
0.0002,89.9024,0.592231
0.0002,88.8529,0.586376
0.0002,87.8574,0.583891
0.0002,86.8651,0.581504
0.0002,85.8689,0.578592
0.0002,84.8701,0.576279
0.0002,83.8732,0.573432
0.0002,82.9029,0.571011
0.0002,81.8546,0.568157
0.0002,80.8675,0.565631
0.0002,79.8568,0.56306
0.0002,78.8418,0.56013
0.0002,77.8643,0.557412
0.0002,76.8219,0.554645
0.0002,75.8314,0.551982
0.0002,74.8945,0.549446
0.0002,73.8955,0.546882
0.0002,72.8431,0.54404
0.0002,71.8323,0.541322
0.0002,70.8463,0.53864
0.0002,69.8628,0.536249
0.0002,68.8623,0.533324
0.0002,67.8628,0.530669
0.0002,66.8537,0.527819
0.0002,65.8449,0.52504
0.0002,64.8596,0.522334
0.0002,63.8032,0.519184
0.0002,62.8451,0.516619
0.0002,61.8451,0.514696
0.0002,60.8461,0.512044
0.0002,59.9084,0.509347
0.0002,58.9086,0.506628
0.0002,57.8729,0.503282
0.0002,56.8703,0.500664
0.0002,55.8698,0.498548
0.0002,54.8674,0.496649
0.0002,53.8683,0.493956
0.0002,52.8797,0.490212
0.0002,51.9032,0.487433
0.0002,50.8537,0.484964
0.0002,49.8507,0.482944
0.0002,48.839,0.479619
0.0002,47.8607,0.478209
0.0002,46.8725,0.475359
0.0002,45.8338,0.473115
0.0002,44.8443,0.470291
0.0002,43.8516,0.467628
0.0002,42.8674,0.465315
0.0002,41.8756,0.462839
0.0002,40.8459,0.460535
0.0002,39.8681,0.458427
0.0002,38.8908,0.456625
0.0002,37.8354,0.454316
0.0002,36.8724,0.452459
0.0002,35.8944,0.450461
0.0002,34.8688,0.448577
0.0002,33.8465,0.446792
0.0002,32.8819,0.445178
0.0002,31.9171,0.44361
0.0002,30.8945,0.442087
0.0002,29.8806,0.440689
0.0002,28.8665,0.439449
0.0002,27.8557,0.438321
0.0002,26.8375,0.437276
0.0002,25.8253,0.436471
0.0002,24.8168,0.435817
0.0002,23.8164,0.435339
0.0002,22.8147,0.435022
0.0002,21.8101,0.434853
0.0002,20.8028,0.434891
0.0002,19.8227,0.435094
0.0002,18.8585,0.435545
0.0002,17.8725,0.436461
0.0002,16.8771,0.437315
0.0002,15.8816,0.438579
0.0002,14.8815,0.439856
0.0002,13.88,0.44229
0.0002,12.8751,0.444168
0.0002,11.8696,0.445932
0.0002,10.8511,0.448144
0.0002,9.83378,0.454746
0.0002,8.81535,0.457966
0.0002,7.85535,0.456875
0.0002,6.88678,0.458645
0.0002,5.86279,0.460371
0.0002,4.85541,0.464227
0.0002,4.00321,0.464331
0.0001,298.982,1.99999
0.0001,297.927,1.99999
0.0001,200.84,1.07254
0.0001,199.858,0.375487
0.0001,198.87,0.376484
0.0001,197.897,0.377507
0.0001,196.894,0.378564
0.0001,195.874,0.379448
0.0001,194.825,0.380678
0.0001,193.843,0.381416
0.0001,192.866,0.381948
0.0001,191.821,0.382494
0.0001,190.861,0.382998
0.0001,189.904,0.383763
0.0001,188.858,0.384503
0.0001,187.884,0.384561
0.0001,186.906,0.384468
0.0001,185.868,0.384659
0.0001,184.875,0.384419
0.0001,183.91,0.384869
0.0001,182.886,0.384856
0.0001,181.855,0.385353
0.0001,180.864,0.384809
0.0001,179.872,0.384382
0.0001,178.831,0.383822
0.0001,177.866,0.383456
0.0001,176.918,0.383442
0.0001,175.907,0.382979
0.0001,174.896,0.382214
0.0001,173.842,0.38317
0.0001,172.831,0.382615
0.0001,171.861,0.38184
0.0001,170.871,0.3822
0.0001,169.864,0.380782
0.0001,168.87,0.38015
0.0001,167.876,0.379137
0.0001,166.829,0.378432
0.0001,165.848,0.37747
0.0001,164.892,0.376737
0.0001,163.892,0.376244
0.0001,162.863,0.375491
0.0001,161.882,0.374306
0.0001,160.894,0.373693
0.0001,159.855,0.372712
0.0001,158.878,0.372084
0.0001,157.871,0.372519
0.0001,156.861,0.370677
0.0001,155.891,0.36969
0.0001,154.832,0.369315
0.0001,153.84,0.368438
0.0001,152.868,0.367027
0.0001,151.86,0.366545
0.0001,150.845,0.364957
0.0001,149.87,0.363904
0.0001,148.88,0.363466
0.0001,147.828,0.362917
0.0001,146.851,0.361734
0.0001,145.898,0.360464
0.0001,144.885,0.359151
0.0001,143.857,0.358178
0.0001,142.872,0.357084
0.0001,141.88,0.356196
0.0001,140.897,0.355038
0.0001,139.922,0.354199
0.0001,138.909,0.353015
0.0001,137.896,0.352026
0.0001,136.85,0.351416
0.0001,135.86,0.35139
0.0001,134.885,0.34982
0.0001,133.85,0.347728
0.0001,132.824,0.34695
0.0001,131.861,0.345658
0.0001,130.882,0.345759
0.0001,129.853,0.344351
0.0001,128.87,0.342359
0.0001,127.887,0.341909
0.0001,126.846,0.339542
0.0001,125.825,0.338558
0.0001,124.868,0.33723
0.0001,123.886,0.338891
0.0001,122.891,0.335518
0.0001,121.894,0.334052
0.0001,120.871,0.333422
0.0001,119.855,0.331552
0.0001,118.892,0.331428
0.0001,117.901,0.329778
0.0001,116.846,0.327246
0.0001,115.857,0.326084
0.0001,114.878,0.324972
0.0001,113.845,0.323795
0.0001,112.828,0.322566
0.0001,111.857,0.321407
0.0001,110.863,0.320186
0.0001,109.869,0.319057
0.0001,108.913,0.31787
0.0001,107.881,0.316617
0.0001,106.9,0.315443
0.0001,105.909,0.314243
0.0001,104.875,0.312991
0.0001,103.884,0.311788
0.0001,102.893,0.310593
0.0001,101.856,0.309413
0.0001,100.83,0.308112
0.0001,99.8397,0.306912
0.0001,98.8402,0.305567
0.0001,97.8523,0.304356
0.0001,96.8605,0.303176
0.0001,95.8819,0.302207
0.0001,94.9116,0.301008
0.0001,93.8629,0.299629
0.0001,92.8699,0.298784
0.0001,91.8738,0.297132
0.0001,90.8821,0.295549
0.0001,89.9024,0.29581
0.0001,88.8529,0.292875
0.0001,87.8574,0.291657
0.0001,86.8651,0.290458
0.0001,85.8689,0.289
0.0001,84.8701,0.287863
0.0001,83.8732,0.286465
0.0001,82.9029,0.28527
0.0001,81.8546,0.28387
0.0001,80.8675,0.282611
0.0001,79.8568,0.281319
0.0001,78.8418,0.279859
0.0001,77.8643,0.278498
0.0001,76.8219,0.277136
0.0001,75.8314,0.275794
0.0001,74.8945,0.274548
0.0001,73.8955,0.273275
0.0001,72.8431,0.271892
0.0001,71.8323,0.270509
0.0001,70.8463,0.269182
0.0001,69.8628,0.267993
0.0001,68.8623,0.266535
0.0001,67.8628,0.265209
0.0001,66.8537,0.263775
0.0001,65.8449,0.262414
0.0001,64.8596,0.261051
0.0001,63.8032,0.259495
0.0001,62.8451,0.258236
0.0001,61.8451,0.257273
0.0001,60.8461,0.255959
0.0001,59.9084,0.254597
0.0001,58.9086,0.253257
0.0001,57.8729,0.251582
0.0001,56.8703,0.250279
0.0001,55.8698,0.249213
0.0001,54.8674,0.248258
0.0001,53.8683,0.24692
0.0001,52.8797,0.245049
0.0001,51.9032,0.243656
0.0001,50.8537,0.242427
0.0001,49.8507,0.241408
0.0001,48.839,0.239743
0.0001,47.8607,0.239061
0.0001,46.8725,0.237643
0.0001,45.8338,0.236521
0.0001,44.8443,0.235107
0.0001,43.8516,0.233779
0.0001,42.8674,0.232627
0.0001,41.8756,0.231409
0.0001,40.8459,0.230268
0.0001,39.8681,0.229212
0.0001,38.8908,0.228331
0.0001,37.8354,0.227183
0.0001,36.8724,0.226239
0.0001,35.8944,0.225242
0.0001,34.8688,0.224298
0.0001,33.8465,0.223394
0.0001,32.8819,0.222583
0.0001,31.9171,0.221825
0.0001,30.8945,0.221077
0.0001,29.8806,0.220367
0.0001,28.8665,0.219758
0.0001,27.8557,0.219215
0.0001,26.8375,0.21867
0.0001,25.8253,0.218286
0.0001,24.8168,0.217976
0.0001,23.8164,0.217756
0.0001,22.8147,0.217608
0.0001,21.8101,0.217534
0.0001,20.8028,0.217548
0.0001,19.8227,0.217645
0.0001,18.8585,0.217869
0.0001,17.8725,0.218361
0.0001,16.8771,0.218792
0.0001,15.8816,0.219453
0.0001,14.8815,0.220109
0.0001,13.88,0.221357
0.0001,12.8751,0.222352
0.0001,11.8696,0.22326
0.0001,10.8511,0.224388
0.0001,9.83378,0.22773
0.0001,8.81535,0.229399
0.0001,7.85535,0.228893
0.0001,6.88678,0.229838
0.0001,5.86279,0.230783
0.0001,4.85541,0.232777
0.0001,4.00321,0.232893
0.0,298.982,1.8542
0.0,297.927,1.82834
0.0,296.89,1.83924
0.0,295.87,1.8427
0.0,294.9,1.83919
0.0,293.921,1.84317
0.0,292.916,1.84587
0.0,291.875,1.81098
0.0,290.897,1.82914
0.0,289.887,1.8416
0.0,288.836,1.83001
0.0,287.816,1.84461
0.0,286.85,1.84028
0.0,285.913,1.83516
0.0,284.873,1.84981
0.0,283.86,1.82534
0.0,282.904,1.82925
0.0,281.882,1.85877
0.0,280.855,1.8225
0.0,279.882,1.85406
0.0,278.884,1.85881
0.0,277.9,1.84898
0.0,276.913,1.84613
0.0,275.874,1.84789
0.0,274.887,1.81784
0.0,273.93,1.85534
0.0,272.925,1.85811
0.0,271.913,1.8342
0.0,270.897,1.85373
0.0,269.904,1.85369
0.0,268.856,1.85182
0.0,267.883,1.85751
0.0,266.911,1.85119
0.0,265.844,1.84577
0.0,264.862,1.8506
0.0,263.888,1.84701
0.0,262.886,1.85181
0.0,261.908,1.85045
0.0,260.874,1.84624
0.0,259.896,1.85245
0.0,258.919,1.8257
0.0,257.877,1.83938
0.0,256.904,1.8107
0.0,255.865,1.84266
0.0,254.887,1.83587
0.0,253.882,1.83359
0.0,252.834,1.84165
0.0,251.859,1.83286
0.0,250.903,1.82683
0.0,249.917,1.83653
0.0,248.913,1.84723
0.0,247.851,1.85301
0.0,246.85,1.85008
0.0,245.883,1.84842
0.0,244.851,1.85027
0.0,243.836,1.85173
0.0,242.834,1.85305
0.0,241.871,1.84626
0.0,240.894,1.85167
0.0,239.847,1.84891
0.0,238.837,1.82063
0.0,237.835,1.85344
0.0,236.815,1.85785
0.0,235.846,1.86165
0.0,234.877,1.85397
0.0,233.886,1.82996
0.0,232.886,1.85381
0.0,231.919,1.85602
0.0,230.905,1.84722
0.0,229.897,1.82349
0.0,228.883,1.83624
0.0,227.896,1.85488
0.0,226.892,1.85695
0.0,225.848,1.85487
0.0,224.83,1.84847
0.0,223.832,1.82569
0.0,222.887,1.84478
0.0,221.897,1.81373
0.0,220.854,1.84027
0.0,219.854,1.85516
0.0,218.874,1.85266
0.0,217.841,1.8393
0.0,216.871,1.85508
0.0,215.926,1.86032
0.0,214.915,1.84988
0.0,213.869,1.83011
0.0,212.883,1.82497
0.0,211.882,1.84901
0.0,210.846,1.84939
0.0,209.848,1.83363
0.0,208.823,1.85429
0.0,207.83,1.85257
0.0,206.857,1.85122
0.0,205.881,1.85628
0.0,204.914,1.86607
0.0,203.885,1.85563
0.0,202.875,1.86071
0.0,201.82,1.85491
0.0,200.84,0.771593
0.0,199.858,-0.000905825
0.0,198.87,-0.000885957
0.0,197.897,-0.00089035
0.0,196.894,-0.000860538
0.0,195.874,-0.000908338
0.0,194.825,-0.000811625
0.0,193.843,-0.000867143
0.0,192.866,-0.000830687
0.0,191.821,-0.00081785
0.0,190.861,-0.000785614
0.0,189.904,-0.000902875
0.0,188.858,-0.0009114
0.0,187.884,-0.000874314
0.0,186.906,-0.000872538
0.0,185.868,-0.000802362
0.0,184.875,-0.0008052
0.0,183.91,-0.000816312
0.0,182.886,-0.000779412
0.0,181.855,-0.000824813
0.0,180.864,-0.000811014
0.0,179.872,-0.000791862
0.0,178.831,-0.000854925
0.0,177.866,-0.000860657
0.0,176.918,-0.000856887
0.0,175.907,-0.000898513
0.0,174.896,-0.0009132
0.0,173.842,-0.000874213
0.0,172.831,-0.000874743
0.0,171.861,-0.000863538
0.0,170.871,-0.000852075
0.0,169.864,-0.000855887
0.0,168.87,-0.000834686
0.0,167.876,-0.000828637
0.0,166.829,-0.000847712
0.0,165.848,-0.000839057
0.0,164.892,-0.000869238
0.0,163.892,-0.000834438
0.0,162.863,-0.000829987
0.0,161.882,-0.000818171
0.0,160.894,-0.000809938
0.0,159.855,-0.000835125
0.0,158.878,-0.000793043
0.0,157.871,-0.000836689
0.0,156.861,-0.000808914
0.0,155.891,-0.000808013
0.0,154.832,-0.000845975
0.0,153.84,-0.000836729
0.0,152.868,-0.00082055
0.0,151.86,-0.00087425
0.0,150.845,-0.000902312
0.0,149.87,-0.000861757
0.0,148.88,-0.0008251
0.0,147.828,-0.000868663
0.0,146.851,-0.000865043
0.0,145.898,-0.0008581
0.0,144.885,-0.00083475
0.0,143.857,-0.000834687
0.0,142.872,-0.000848471
0.0,141.88,-0.000843412
0.0,140.897,-0.000863043
0.0,139.922,-0.000848675
0.0,138.909,-0.000813513
0.0,137.896,-0.000801187
0.0,136.85,-0.000809113
0.0,135.86,-0.000816571
0.0,134.885,-0.000828325
0.0,133.85,-0.00076855
0.0,132.824,-0.000798213
0.0,131.861,-0.000759914
0.0,130.882,-0.000773663
0.0,129.853,-0.00073805
0.0,128.87,-0.0007623
0.0,127.887,-0.000768825
0.0,126.846,-0.000740088
0.0,125.825,-0.000694475
0.0,124.868,-0.000710143
0.0,123.886,-0.000709437
0.0,122.891,-0.000713986
0.0,121.894,-0.000718137
0.0,120.871,-0.000719375
0.0,119.855,-0.000687337
0.0,118.892,-0.000755929
0.0,117.901,-0.000689175
0.0,116.846,-0.000685437
0.0,115.857,-0.000718971
0.0,114.878,-0.000692738
0.0,113.845,-0.000669475
0.0,112.828,-0.000674963
0.0,111.857,-0.000674286
0.0,110.863,-0.0006803
0.0,109.869,-0.0006418
0.0,108.913,-0.000653675
0.0,107.881,-0.000663913
0.0,106.9,-0.0006735
0.0,105.909,-0.00065595
0.0,104.875,-0.000645662
0.0,103.884,-0.000660257
0.0,102.893,-0.0006611
0.0,101.856,-0.000679375
0.0,100.83,-0.000631362
0.0,99.8397,-0.000657714
0.0,98.8402,-0.000663163
0.0,97.8523,-0.000622514
0.0,96.8605,-0.00062695
0.0,95.8819,-0.000623471
0.0,94.9116,-0.0005993
0.0,93.8629,-0.0006145
0.0,92.8699,-0.000633186
0.0,91.8738,-0.00059665
0.0,90.8821,-0.000608257
0.0,89.9024,-0.000604788
0.0,88.8529,-0.000652688
0.0,87.8574,-0.000585971
0.0,86.8651,-0.00061905
0.0,85.8689,-0.000653429
0.0,84.8701,-0.000624
0.0,83.8732,-0.000595814
0.0,82.9029,-0.00059935
0.0,81.8546,-0.000555938
0.0,80.8675,-0.0005566
0.0,79.8568,-0.000575325
0.0,78.8418,-0.000573414
0.0,77.8643,-0.000592688
0.0,76.8219,-0.000582938
0.0,75.8314,-0.000585129
0.0,74.8945,-0.000568071
0.0,73.8955,-0.000571275
0.0,72.8431,-0.00051795
0.0,71.8323,-0.000557829
0.0,70.8463,-0.00054105
0.0,69.8628,-0.0005211
0.0,68.8623,-0.000557162
0.0,67.8628,-0.000573014
0.0,66.8537,-0.0005921
0.0,65.8449,-0.000538686
0.0,64.8596,-0.000570225
0.0,63.8032,-0.000537814
0.0,62.8451,-0.000525529
0.0,61.8451,-0.000513638
0.0,60.8461,-0.000504157
0.0,59.9084,-0.0005366
0.0,58.9086,-0.000504225
0.0,57.8729,-0.0005282
0.0,56.8703,-0.000511071
0.0,55.8698,-0.000539825
0.0,54.8674,-0.000551414
0.0,53.8683,-0.000548938
0.0,52.8797,-0.0005362
0.0,51.9032,-0.000568638
0.0,50.8537,-0.000560562
0.0,49.8507,-0.000567171
0.0,48.839,-0.000550988
0.0,47.8607,-0.000545
0.0,46.8725,-0.000545375
0.0,45.8338,-0.000534512
0.0,44.8443,-0.000533057
0.0,43.8516,-0.000548075
0.0,42.8674,-0.000532471
0.0,41.8756,-0.000509062
0.0,40.8459,-0.000493162
0.0,39.8681,-0.000480371
0.0,38.8908,-0.00045055
0.0,37.8354,-0.000457887
0.0,36.8724,-0.000478429
0.0,35.8944,-0.000481462
0.0,34.8688,-0.0005077
0.0,33.8465,-0.000522937
0.0,32.8819,-0.000526057
0.0,31.9171,-0.000495613
0.0,30.8945,-0.000488075
0.0,29.8806,-0.000501075
0.0,28.8665,-0.000468712
0.0,27.8557,-0.000459163
0.0,26.8375,-0.000501125
0.0,25.8253,-0.00046785
0.0,24.8168,-0.0004636
0.0,23.8164,-0.000439738
0.0,22.8147,-0.000449
0.0,21.8101,-0.000453813
0.0,20.8028,-0.000466687
0.0,19.8227,-0.000499014
0.0,18.8585,-0.000549
0.0,17.8725,-0.000501913
0.0,16.8771,-0.000535913
0.0,15.8816,-0.000535237
0.0,14.8815,-0.000539138
0.0,13.88,-0.0005171
0.0,12.8751,-0.000483337
0.0,11.8696,-0.000484388
0.0,10.8511,-0.00051425
0.0,9.83378,-0.000532637
0.0,8.81535,-0.000506137
0.0,7.85535,-0.000523857
0.0,6.88678,-0.000506388
0.0,5.86279,-0.000518688
0.0,4.85541,-0.000526025
0.0,4.00321,-0.0005167
-0.0001,297.927,-1.99999
-0.0001,291.875,-1.99963
-0.0001,287.816,-1.99958
-0.0001,233.886,-1.99999
-0.0001,221.897,-1.99955
-0.0001,212.883,-1.99948
-0.0001,206.857,-1.99959
-0.0001,200.84,-1.07553
-0.0001,199.858,-0.377464
-0.0001,198.87,-0.378408
-0.0001,197.897,-0.379441
-0.0001,196.894,-0.380434
-0.0001,195.874,-0.381421
-0.0001,194.825,-0.382461
-0.0001,193.843,-0.38327
-0.0001,192.866,-0.383725
-0.0001,191.821,-0.384232
-0.0001,190.861,-0.384677
-0.0001,189.904,-0.385611
-0.0001,188.858,-0.386306
-0.0001,187.884,-0.386375
-0.0001,186.906,-0.386245
-0.0001,185.868,-0.386297
-0.0001,184.875,-0.386092
-0.0001,183.91,-0.386533
-0.0001,182.886,-0.386443
-0.0001,181.855,-0.387043
-0.0001,180.864,-0.38642
-0.0001,179.872,-0.385979
-0.0001,178.831,-0.385506
-0.0001,177.866,-0.385185
-0.0001,176.918,-0.385095
-0.0001,175.907,-0.384757
-0.0001,174.896,-0.384049
-0.0001,173.842,-0.384852
-0.0001,172.831,-0.384285
-0.0001,171.861,-0.383468
-0.0001,170.871,-0.383852
-0.0001,169.864,-0.382393
-0.0001,168.87,-0.381668
-0.0001,167.876,-0.380751
-0.0001,166.829,-0.380039
-0.0001,165.848,-0.379051
-0.0001,164.892,-0.378332
-0.0001,163.892,-0.37778
-0.0001,162.863,-0.377048
-0.0001,161.882,-0.375845
-0.0001,160.894,-0.37515
-0.0001,159.855,-0.37422
-0.0001,158.878,-0.373541
-0.0001,157.871,-0.37396
-0.0001,156.861,-0.37214
-0.0001,155.891,-0.371164
-0.0001,154.832,-0.370832
-0.0001,153.84,-0.369969
-0.0001,152.868,-0.36854
-0.0001,151.86,-0.368108
-0.0001,150.845,-0.36662
-0.0001,149.87,-0.365496
-0.0001,148.88,-0.364957
-0.0001,147.828,-0.364493
-0.0001,146.851,-0.363297
-0.0001,145.898,-0.362014
-0.0001,144.885,-0.360684
-0.0001,143.857,-0.359712
-0.0001,142.872,-0.35858
-0.0001,141.88,-0.357697
-0.0001,140.897,-0.356559
-0.0001,139.922,-0.355727
-0.0001,138.909,-0.354466
-0.0001,137.896,-0.353435
-0.0001,136.85,-0.352886
-0.0001,135.86,-0.352793
-0.0001,134.885,-0.351283
-0.0001,133.85,-0.349032
-0.0001,132.824,-0.348411
-0.0001,131.861,-0.346997
-0.0001,130.882,-0.347123
-0.0001,129.853,-0.345634
-0.0001,128.87,-0.343688
-0.0001,127.887,-0.343244
-0.0001,126.846,-0.340838
-0.0001,125.825,-0.339753
-0.0001,124.868,-0.338454
-0.0001,123.886,-0.339383
-0.0001,122.891,-0.336876
-0.0001,121.894,-0.335252
-0.0001,120.871,-0.334714
-0.0001,119.855,-0.33275
-0.0001,118.892,-0.332909
-0.0001,117.901,-0.330943
-0.0001,116.846,-0.328454
-0.0001,115.857,-0.327327
-0.0001,114.878,-0.326167
-0.0001,113.845,-0.324948
-0.0001,112.828,-0.323749
-0.0001,111.857,-0.322574
-0.0001,110.863,-0.321374
-0.0001,109.869,-0.320169
-0.0001,108.913,-0.319017
-0.0001,107.881,-0.317775
-0.0001,106.9,-0.316613
-0.0001,105.909,-0.315392
-0.0001,104.875,-0.314142
-0.0001,103.884,-0.312937
-0.0001,102.893,-0.311762
-0.0001,101.856,-0.310597
-0.0001,100.83,-0.309235
-0.0001,99.8397,-0.30807
-0.0001,98.8402,-0.306753
-0.0001,97.8523,-0.305461
-0.0001,96.8605,-0.304285
-0.0001,95.8819,-0.303307
-0.0001,94.9116,-0.302069
-0.0001,93.8629,-0.300737
-0.0001,92.8699,-0.299918
-0.0001,91.8738,-0.2982
-0.0001,90.8821,-0.296639
-0.0001,89.9024,-0.296908
-0.0001,88.8529,-0.294057
-0.0001,87.8574,-0.292735
-0.0001,86.8651,-0.291585
-0.0001,85.8689,-0.290222
-0.0001,84.8701,-0.289023
-0.0001,83.8732,-0.287561
-0.0001,82.9029,-0.286369
-0.0001,81.8546,-0.284894
-0.0001,80.8675,-0.283657
-0.0001,79.8568,-0.282407
-0.0001,78.8418,-0.280965
-0.0001,77.8643,-0.279647
-0.0001,76.8219,-0.278262
-0.0001,75.8314,-0.276956
-0.0001,74.8945,-0.275677
-0.0001,73.8955,-0.274403
-0.0001,72.8431,-0.272925
-0.0001,71.8323,-0.271636
-0.0001,70.8463,-0.270272
-0.0001,69.8628,-0.269068
-0.0001,68.8623,-0.267678
-0.0001,67.8628,-0.266367
-0.0001,66.8537,-0.264975
-0.0001,65.8449,-0.263532
-0.0001,64.8596,-0.262241
-0.0001,63.8032,-0.26063
-0.0001,62.8451,-0.259335
-0.0001,61.8451,-0.258379
-0.0001,60.8461,-0.257038
-0.0001,59.9084,-0.255753
-0.0001,58.9086,-0.254372
-0.0001,57.8729,-0.252742
-0.0001,56.8703,-0.251409
-0.0001,55.8698,-0.250404
-0.0001,54.8674,-0.249462
-0.0001,53.8683,-0.24814
-0.0001,52.8797,-0.246243
-0.0001,51.9032,-0.244912
-0.0001,50.8537,-0.243666
-0.0001,49.8507,-0.242694
-0.0001,48.839,-0.241004
-0.0001,47.8607,-0.24031
-0.0001,46.8725,-0.238873
-0.0001,45.8338,-0.23776
-0.0001,44.8443,-0.236361
-0.0001,43.8516,-0.235047
-0.0001,42.8674,-0.233887
-0.0001,41.8756,-0.232614
-0.0001,40.8459,-0.231452
-0.0001,39.8681,-0.23038
-0.0001,38.8908,-0.229446
-0.0001,37.8354,-0.228303
-0.0001,36.8724,-0.227402
-0.0001,35.8944,-0.226422
-0.0001,34.8688,-0.225534
-0.0001,33.8465,-0.22466
-0.0001,32.8819,-0.223858
-0.0001,31.9171,-0.223043
-0.0001,30.8945,-0.222283
-0.0001,29.8806,-0.221614
-0.0001,28.8665,-0.220943
-0.0001,27.8557,-0.220374
-0.0001,26.8375,-0.219945
-0.0001,25.8253,-0.219491
-0.0001,24.8168,-0.219149
-0.0001,23.8164,-0.218905
-0.0001,22.8147,-0.218757
-0.0001,21.8101,-0.218722
-0.0001,20.8028,-0.218746
-0.0001,19.8227,-0.218931
-0.0001,18.8585,-0.219235
-0.0001,17.8725,-0.219632
-0.0001,16.8771,-0.220145
-0.0001,15.8816,-0.220808
-0.0001,14.8815,-0.221475
-0.0001,13.88,-0.222675
-0.0001,12.8751,-0.223617
-0.0001,11.8696,-0.22454
-0.0001,10.8511,-0.225728
-0.0001,9.83378,-0.229075
-0.0001,8.81535,-0.230726
-0.0001,7.85535,-0.230257
-0.0001,6.88678,-0.231183
-0.0001,5.86279,-0.232138
-0.0001,4.85541,-0.234175
-0.0001,4.00321,-0.234234
-0.0002,200.84,-1.29517
-0.0002,199.858,-0.75367
-0.0002,198.87,-0.755544
-0.0002,197.897,-0.757616
-0.0002,196.894,-0.759619
-0.0002,195.874,-0.761539
-0.0002,194.825,-0.76368
-0.0002,193.843,-0.765232
-0.0002,192.866,-0.766194
-0.0002,191.821,-0.767221
-0.0002,190.861,-0.768119
-0.0002,189.904,-0.769862
-0.0002,188.858,-0.771112
-0.0002,187.884,-0.771412
-0.0002,186.906,-0.771098
-0.0002,185.868,-0.771326
-0.0002,184.875,-0.770882
-0.0002,183.91,-0.771705
-0.0002,182.886,-0.771566
-0.0002,181.855,-0.772703
-0.0002,180.864,-0.771486
-0.0002,179.872,-0.770635
-0.0002,178.831,-0.769632
-0.0002,177.866,-0.76895
-0.0002,176.918,-0.768752
-0.0002,175.907,-0.768033
-0.0002,174.896,-0.766604
-0.0002,173.842,-0.768257
-0.0002,172.831,-0.767156
-0.0002,171.861,-0.76547
-0.0002,170.871,-0.766301
-0.0002,169.864,-0.763301
-0.0002,168.87,-0.761932
-0.0002,167.876,-0.760061
-0.0002,166.829,-0.758625
-0.0002,165.848,-0.756734
-0.0002,164.892,-0.755249
-0.0002,163.892,-0.754162
-0.0002,162.863,-0.752626
-0.0002,161.882,-0.750251
-0.0002,160.894,-0.74891
-0.0002,159.855,-0.747018
-0.0002,158.878,-0.745699
-0.0002,157.871,-0.746371
